Time,Channel B
-1.12262995,78.46308000
-1.12006995,78.46308000
-1.11750995,78.46308000
-1.11494995,78.46308000
-1.11238995,78.46308000
-1.10982995,78.46308000
-1.10726995,73.99212000
-1.10470995,78.46308000
-1.10214995,78.46308000
-1.09958995,78.46308000
-1.09702995,73.99212000
-1.09446995,78.46308000
-1.09190995,78.46308000
-1.08934995,78.46308000
-1.08678995,78.46308000
-1.08422995,78.46308000
-1.08166995,78.46308000
-1.07910995,78.46308000
-1.07654995,78.46308000
-1.07398995,78.46308000
-1.07142995,78.46308000
-1.06886995,78.46308000
-1.06630995,78.46308000
-1.06374995,78.46308000
-1.06118995,78.46308000
-1.05862995,78.46308000
-1.05606995,78.46308000
-1.05350995,78.46308000
-1.05094995,78.46308000
-1.04838995,73.99212000
-1.04582995,78.46308000
-1.04326995,78.46308000
-1.04070995,78.46308000
-1.03814995,73.99212000
-1.03558995,73.99212000
-1.03302995,78.46308000
-1.03046995,78.46308000
-1.02790995,78.46308000
-1.02534995,73.99212000
-1.02278995,78.46308000
-1.02022995,78.46308000
-1.01766995,73.99212000
-1.01510995,78.46308000
-1.01254995,73.99212000
-1.00998995,78.46308000
-1.00742995,73.99212000
-1.00486995,78.46308000
-1.00230995,73.99212000
-0.99974995,78.46308000
-0.99718995,73.99212000
-0.99462995,78.46308000
-0.99206995,78.46308000
-0.98950995,73.99212000
-0.98694995,73.99212000
-0.98438995,73.99212000
-0.98182995,78.46308000
-0.97926995,78.46308000
-0.97670995,73.99212000
-0.97414995,73.99212000
-0.97158995,78.46308000
-0.96902995,73.99212000
-0.96646995,78.46308000
-0.96390995,73.99212000
-0.96134995,73.99212000
-0.95878995,78.46308000
-0.95622995,73.99212000
-0.95366995,73.99212000
-0.95110995,73.99212000
-0.94854995,73.99212000
-0.94598995,73.99212000
-0.94342995,78.46308000
-0.94086995,73.99212000
-0.93830995,73.99212000
-0.93574995,73.99212000
-0.93318995,73.99212000
-0.93062995,73.99212000
-0.92806995,73.99212000
-0.92550995,73.99212000
-0.92294995,78.46308000
-0.92038995,73.99212000
-0.91782995,73.99212000
-0.91526995,73.99212000
-0.91270995,78.46308000
-0.91014995,78.46308000
-0.90758995,73.99212000
-0.90502995,73.99212000
-0.90246995,73.99212000
-0.89990995,78.46308000
-0.89734995,73.99212000
-0.89478995,73.99212000
-0.89222995,73.99212000
-0.88966995,73.99212000
-0.88710995,73.99212000
-0.88454995,73.99212000
-0.88198995,73.99212000
-0.87942995,73.99212000
-0.87686995,73.99212000
-0.87430995,73.99212000
-0.87174995,73.99212000
-0.86918995,73.99212000
-0.86662995,78.46308000
-0.86406996,73.99212000
-0.86150996,73.99212000
-0.85894996,73.99212000
-0.85638996,73.99212000
-0.85382996,73.99212000
-0.85126996,73.99212000
-0.84870996,78.46308000
-0.84614996,73.99212000
-0.84358996,73.99212000
-0.84102996,78.46308000
-0.83846996,73.99212000
-0.83590996,73.99212000
-0.83334996,73.99212000
-0.83078996,78.46308000
-0.82822996,78.46308000
-0.82566996,73.99212000
-0.82310996,73.99212000
-0.82054996,73.99212000
-0.81798996,73.99212000
-0.81542996,78.46308000
-0.81286996,78.46308000
-0.81030996,78.46308000
-0.80774996,78.46308000
-0.80518996,65.03493000
-0.80262996,87.40501000
-0.80006996,114.23080000
-0.79750996,132.12990000
-0.79494996,150.01370000
-0.79238996,158.95570000
-0.78982996,167.89760000
-0.78726996,172.36850000
-0.78470996,181.31050000
-0.78214996,185.78140000
-0.77958996,194.73860000
-0.77702996,199.20960000
-0.77446996,203.68050000
-0.77190996,208.15150000
-0.76934996,212.62240000
-0.76678996,217.09340000
-0.76422996,221.56440000
-0.76166996,226.03530000
-0.75910996,230.50630000
-0.75654996,230.50630000
-0.75398996,234.97720000
-0.75142996,234.97720000
-0.74886996,239.44820000
-0.74630996,239.44820000
-0.74374996,239.44820000
-0.74118996,239.44820000
-0.73862996,243.91920000
-0.73606996,243.91920000
-0.73350996,243.91920000
-0.73094996,243.91920000
-0.72838996,243.91920000
-0.72582996,243.91920000
-0.72326996,243.91920000
-0.72070996,243.91920000
-0.71814996,239.44820000
-0.71558996,239.44820000
-0.71302996,239.44820000
-0.71046996,239.44820000
-0.70790996,239.44820000
-0.70534996,234.97720000
-0.70278996,234.97720000
-0.70022996,230.50630000
-0.69766996,230.50630000
-0.69510996,230.50630000
-0.69254996,226.03530000
-0.68998996,221.56440000
-0.68742996,221.56440000
-0.68486996,217.09340000
-0.68230996,212.62240000
-0.67974996,212.62240000
-0.67718996,212.62240000
-0.67462996,208.15150000
-0.67206996,203.68050000
-0.66950996,203.68050000
-0.66694996,199.20960000
-0.66438996,194.73860000
-0.66182996,194.73860000
-0.65926996,190.26760000
-0.65670996,185.78140000
-0.65414996,185.78140000
-0.65158996,181.31050000
-0.64902996,176.83950000
-0.64646996,176.83950000
-0.64390996,172.36850000
-0.64134996,172.36850000
-0.63878996,167.89760000
-0.63622996,163.42660000
-0.63366996,158.95570000
-0.63110996,158.95570000
-0.62854996,154.48470000
-0.62598996,150.01370000
-0.62342996,150.01370000
-0.62086996,145.54280000
-0.61830996,141.07180000
-0.61574996,141.07180000
-0.61318996,136.60080000
-0.61062996,136.60080000
-0.60806996,132.12990000
-0.60550996,132.12990000
-0.60294996,123.17270000
-0.60038996,123.17270000
-0.59782996,118.70170000
-0.59526996,118.70170000
-0.59270996,114.23080000
-0.59014996,114.23080000
-0.58758996,109.75980000
-0.58502996,105.28880000
-0.58246996,105.28880000
-0.57990996,100.81790000
-0.57734996,96.34693000
-0.57478996,96.34693000
-0.57222996,96.34693000
-0.56966996,91.87596000
-0.56710996,87.40501000
-0.56454996,87.40501000
-0.56198996,87.40501000
-0.55942996,82.93404000
-0.55686996,82.93404000
-0.55430996,78.46308000
-0.55174996,78.46308000
-0.54918996,73.99212000
-0.54662996,69.50591000
-0.54406996,69.50591000
-0.54150996,69.50591000
-0.53894996,65.03493000
-0.53638996,65.03493000
-0.53382996,60.56398000
-0.53126996,60.56398000
-0.52870996,56.09302000
-0.52614996,56.09302000
-0.52358996,56.09302000
-0.52102996,51.62206000
-0.51846996,51.62206000
-0.51590996,51.62206000
-0.51334996,47.15109000
-0.51078996,42.68013000
-0.50822996,42.68013000
-0.50566996,42.68013000
-0.50310996,42.68013000
-0.50054996,42.68013000
-0.49798996,42.68013000
-0.49542996,38.20917000
-0.49286996,38.20917000
-0.49030996,33.73821000
-0.48774996,33.73821000
-0.48518996,33.73821000
-0.48262996,33.73821000
-0.48006996,29.26725000
-0.47750996,29.26725000
-0.47494996,29.26725000
-0.47238996,24.79629000
-0.46982996,24.79629000
-0.46726996,24.79629000
-0.46470996,24.79629000
-0.46214996,24.79629000
-0.45958996,24.79629000
-0.45702996,24.79629000
-0.45446996,24.79629000
-0.45190996,24.79629000
-0.44934996,24.79629000
-0.44678996,20.32533000
-0.44422996,15.85437000
-0.44166996,20.32533000
-0.43910996,15.85437000
-0.43654996,15.85437000
-0.43398996,15.85437000
-0.43142996,15.85437000
-0.42886996,15.85437000
-0.42630996,15.85437000
-0.42374996,15.85437000
-0.42118996,15.85437000
-0.41862996,15.85437000
-0.41606996,15.85437000
-0.41350996,15.85437000
-0.41094996,15.85437000
-0.40838996,11.38340000
-0.40582996,11.38340000
-0.40326996,11.38340000
-0.40070996,11.38340000
-0.39814996,11.38340000
-0.39558996,11.38340000
-0.39302996,11.38340000
-0.39046996,11.38340000
-0.38790996,11.38340000
-0.38534996,11.38340000
-0.38278996,11.38340000
-0.38022996,11.38340000
-0.37766996,11.38340000
-0.37510996,11.38340000
-0.37254996,11.38340000
-0.36998996,11.38340000
-0.36742996,11.38340000
-0.36486996,11.38340000
-0.36230996,11.38340000
-0.35974996,11.38340000
-0.35718996,11.38340000
-0.35462996,11.38340000
-0.35206996,11.38340000
-0.34950996,11.38340000
-0.34694996,15.85437000
-0.34438996,15.85437000
-0.34182996,11.38340000
-0.33926996,11.38340000
-0.33670996,15.85437000
-0.33414996,11.38340000
-0.33158996,11.38340000
-0.32902996,15.85437000
-0.32646996,15.85437000
-0.32390996,15.85437000
-0.32134996,15.85437000
-0.31878996,15.85437000
-0.31622996,15.85437000
-0.31366996,15.85437000
-0.31110996,15.85437000
-0.30854996,15.85437000
-0.30598996,15.85437000
-0.30342996,15.85437000
-0.30086996,15.85437000
-0.29830996,15.85437000
-0.29574996,15.85437000
-0.29318996,15.85437000
-0.29062996,15.85437000
-0.28806996,6.91244200
-0.28550996,-64.63820000
-0.28294996,-163.02990000
-0.28038996,-239.05150000
-0.27782996,-297.18920000
-0.27526996,-337.44310000
-0.27270996,-368.73990000
-0.27014996,-395.58090000
-0.26758996,-417.93570000
-0.26502996,-435.81950000
-0.26246996,-453.71870000
-0.25990996,-467.13150000
-0.25734996,-485.01540000
-0.25478996,-Infinity
-0.25222996,-Infinity
-0.24966996,-Infinity
-0.24710996,-Infinity
-0.24454996,-Infinity
-0.24198996,-Infinity
-0.23942996,-Infinity
-0.23686996,-Infinity
-0.23430996,-Infinity
-0.23174996,-Infinity
-0.22918996,-Infinity
-0.22662996,-Infinity
-0.22406996,-Infinity
-0.22150996,-Infinity
-0.21894996,-Infinity
-0.21638996,-Infinity
-0.21382996,-Infinity
-0.21126996,-Infinity
-0.20870996,-Infinity
-0.20614996,-Infinity
-0.20358996,-Infinity
-0.20102996,-Infinity
-0.19846996,-Infinity
-0.19590996,-Infinity
-0.19334996,-Infinity
-0.19078996,-Infinity
-0.18822996,-Infinity
-0.18566996,-Infinity
-0.18310996,-Infinity
-0.18054996,-Infinity
-0.17798996,-Infinity
-0.17542996,-Infinity
-0.17286996,-Infinity
-0.17030996,-Infinity
-0.16774996,-Infinity
-0.16518996,-Infinity
-0.16262996,-Infinity
-0.16006996,-Infinity
-0.15750996,-Infinity
-0.15494996,-Infinity
-0.15238996,-Infinity
-0.14982996,-493.95730000
-0.14726996,-485.01540000
-0.14470996,-476.07350000
-0.14214996,-467.13150000
-0.13958996,-458.18960000
-0.13702996,-449.24770000
-0.13446996,-440.29050000
-0.13190996,-431.34860000
-0.12934996,-422.40670000
-0.12678996,-413.46470000
-0.12422996,-404.52280000
-0.12166996,-395.58090000
-0.11910996,-382.15270000
-0.11654996,-377.68180000
-0.11398996,-364.26890000
-0.11142996,-355.32700000
-0.10886996,-341.91410000
-0.10630996,-332.97220000
-0.10374996,-324.01500000
-0.10118996,-315.07310000
-0.09862996,-306.13110000
-0.09606996,-297.18920000
-0.09350996,-288.24730000
-0.09094996,-279.30540000
-0.08838996,-270.36350000
-0.08582996,-261.40630000
-0.08326996,-252.46440000
-0.08070996,-243.52240000
-0.07814996,-234.58050000
-0.07558996,-225.63860000
-0.07302996,-216.69670000
-0.07046996,-203.26850000
-0.06790996,-198.79760000
-0.06534996,-185.38470000
-0.06278996,-180.91370000
-0.06022996,-171.97180000
-0.05766996,-163.02990000
-0.05510996,-154.07270000
-0.05254996,-145.13080000
-0.04998996,-136.18880000
-0.04742996,-127.24690000
-0.04486996,-118.30500000
-0.04230996,-113.83400000
-0.03974996,-109.36310000
-0.03718996,-95.93493000
-0.03462996,-91.46397000
-0.03206996,-82.52204000
-0.02950996,-73.58012000
-0.02694996,-64.63820000
-0.02438996,-55.69627000
-0.02182996,-51.22532000
-0.01926996,-46.75435000
-0.01670996,-37.79717000
-0.01414996,-28.85525000
-0.01158996,-24.38429000
-0.00902996,-15.44236000
-0.00646996,-10.97140000
-0.00390996,-2.02948100
-0.00134996,2.44148100
0.00121004,11.38340000
0.00377004,15.85437000
0.00633004,24.79629000
0.00889004,24.79629000
0.01145004,33.73821000
0.01401004,38.20917000
0.01657004,42.68013000
0.01913004,51.62206000
0.02169004,56.09302000
0.02425004,60.56398000
0.02681004,69.50591000
0.02937004,69.50591000
0.03193004,78.46308000
0.03449004,82.93404000
0.03705004,87.40501000
0.03961004,91.87596000
0.04217004,96.34693000
0.04473004,100.81790000
0.04729004,105.28880000
0.04985004,109.75980000
0.05241004,114.23080000
0.05497004,118.70170000
0.05753004,123.17270000
0.06009004,127.64370000
0.06265004,132.12990000
0.06521004,136.60080000
0.06777004,141.07180000
0.07033004,141.07180000
0.07289004,145.54280000
0.07545004,150.01370000
0.07801004,154.48470000
0.08057004,154.48470000
0.08313004,158.95570000
0.08569004,163.42660000
0.08825004,167.89760000
0.09081004,172.36850000
0.09337004,172.36850000
0.09593004,176.83950000
0.09849004,176.83950000
0.10105004,181.31050000
0.10361004,185.78140000
0.10617004,185.78140000
0.10873004,190.26760000
0.11129004,194.73860000
0.11385004,194.73860000
0.11641004,194.73860000
0.11897004,199.20960000
0.12153004,203.68050000
0.12409004,203.68050000
0.12665004,208.15150000
0.12921004,208.15150000
0.13177004,212.62240000
0.13433004,212.62240000
0.13689004,212.62240000
0.13945004,217.09340000
0.14201004,221.56440000
0.14457004,221.56440000
0.14713004,221.56440000
0.14969004,226.03530000
0.15225004,226.03530000
0.15481004,230.50630000
0.15737004,230.50630000
0.15993004,230.50630000
0.16249004,230.50630000
0.16505004,230.50630000
0.16761004,234.97720000
0.17017004,239.44820000
0.17273004,239.44820000
0.17529004,239.44820000
0.17785004,239.44820000
0.18041004,239.44820000
0.18297004,243.91920000
0.18553004,243.91920000
0.18809004,243.91920000
0.19065004,243.91920000
0.19321004,248.40540000
0.19577004,248.40540000
0.19833004,248.40540000
0.20089004,248.40540000
0.20345004,248.40540000
0.20601004,248.40540000
0.20857004,248.40540000
0.21113004,252.87640000
0.21369004,252.87640000
0.21625004,252.87640000
0.21881004,257.34730000
0.22137004,252.87640000
0.22393004,252.87640000
0.22649004,257.34730000
0.22905004,257.34730000
0.23161004,257.34730000
0.23417004,257.34730000
0.23673004,257.34730000
0.23929004,257.34730000
0.24185004,257.34730000
0.24441004,257.34730000
0.24697004,257.34730000
0.24953004,257.34730000
0.25209004,257.34730000
0.25465004,257.34730000
0.25721004,257.34730000
0.25977004,257.34730000
0.26233004,257.34730000
0.26489004,257.34730000
0.26745004,257.34730000
0.27001004,257.34730000
0.27257004,261.81830000
0.27513004,257.34730000
0.27769004,257.34730000
0.28025004,257.34730000
0.28281004,261.81830000
0.28537004,257.34730000
0.28793004,257.34730000
0.29049004,257.34730000
0.29305004,257.34730000
0.29561004,257.34730000
0.29817004,257.34730000
0.30073004,257.34730000
0.30329004,257.34730000
0.30585004,257.34730000
0.30841004,257.34730000
0.31097004,257.34730000
0.31353004,257.34730000
0.31609004,257.34730000
0.31865004,257.34730000
0.32121004,257.34730000
0.32377004,257.34730000
0.32633004,252.87640000
0.32889004,257.34730000
0.33145004,257.34730000
0.33401004,257.34730000
0.33657004,252.87640000
0.33913004,252.87640000
0.34169004,252.87640000
0.34425004,252.87640000
0.34681004,252.87640000
0.34937004,248.40540000
0.35193004,248.40540000
0.35449004,248.40540000
0.35705004,248.40540000
0.35961004,248.40540000
0.36217004,248.40540000
0.36473004,248.40540000
0.36729004,248.40540000
0.36985004,248.40540000
0.37241004,248.40540000
0.37497004,248.40540000
0.37753004,248.40540000
0.38009004,243.91920000
0.38265004,248.40540000
0.38521004,248.40540000
0.38777004,243.91920000
0.39033004,243.91920000
0.39289004,243.91920000
0.39545004,243.91920000
0.39801004,243.91920000
0.40057004,239.44820000
0.40313004,239.44820000
0.40569004,239.44820000
0.40825004,239.44820000
0.41081004,239.44820000
0.41337004,239.44820000
0.41593004,239.44820000
0.41849004,239.44820000
0.42105004,239.44820000
0.42361004,239.44820000
0.42617004,239.44820000
0.42873004,239.44820000
0.43129004,234.97720000
0.43385004,230.50630000
0.43641004,230.50630000
0.43897004,230.50630000
0.44153004,230.50630000
0.44409004,230.50630000
0.44665004,230.50630000
0.44921004,230.50630000
0.45177004,230.50630000
0.45433004,230.50630000
0.45689004,230.50630000
0.45945004,230.50630000
0.46201004,230.50630000
0.46457004,230.50630000
0.46713004,230.50630000
0.46969004,230.50630000
0.47225004,226.03530000
0.47481004,226.03530000
0.47737004,226.03530000
0.47993004,226.03530000
0.48249004,226.03530000
0.48505004,221.56440000
0.48761004,221.56440000
0.49017004,221.56440000
0.49273004,221.56440000
0.49529004,221.56440000
0.49785004,221.56440000
0.50041004,221.56440000
0.50297004,221.56440000
0.50553004,217.09340000
0.50809004,217.09340000
0.51065004,217.09340000
0.51321004,217.09340000
0.51577004,212.62240000
0.51833004,212.62240000
0.52089004,212.62240000
0.52345004,212.62240000
0.52601004,212.62240000
0.52857004,212.62240000
0.53113004,212.62240000
0.53369004,212.62240000
0.53625004,212.62240000
0.53881004,212.62240000
0.54137004,208.15150000
0.54393004,208.15150000
0.54649004,208.15150000
0.54905004,208.15150000
0.55161004,208.15150000
0.55417004,208.15150000
0.55673004,208.15150000
0.55929004,203.68050000
0.56185004,203.68050000
0.56441004,203.68050000
0.56697004,203.68050000
0.56953004,203.68050000
0.57209004,199.20960000
0.57465004,203.68050000
0.57721004,199.20960000
0.57977004,199.20960000
0.58233004,199.20960000
0.58489004,199.20960000
0.58745004,194.73860000
0.59001004,194.73860000
0.59257004,194.73860000
0.59513004,194.73860000
0.59769004,194.73860000
0.60025004,194.73860000
0.60281004,194.73860000
0.60537004,194.73860000
0.60793004,194.73860000
0.61049004,194.73860000
0.61305004,190.26760000
0.61561004,190.26760000
0.61817004,190.26760000
0.62073004,190.26760000
0.62329004,185.78140000
0.62585004,185.78140000
0.62841004,185.78140000
0.63097004,185.78140000
0.63353004,185.78140000
0.63609004,185.78140000
0.63865004,185.78140000
0.64121004,185.78140000
0.64377004,181.31050000
0.64633004,185.78140000
0.64889004,181.31050000
0.65145004,181.31050000
0.65401004,181.31050000
0.65657004,181.31050000
0.65913004,176.83950000
0.66169004,176.83950000
0.66425004,176.83950000
0.66681004,176.83950000
0.66937004,176.83950000
0.67193004,176.83950000
0.67449004,176.83950000
0.67705004,176.83950000
0.67961004,176.83950000
0.68217004,176.83950000
0.68473004,172.36850000
0.68729004,172.36850000
0.68985004,172.36850000
0.69241004,172.36850000
0.69497004,167.89760000
0.69753004,167.89760000
0.70009004,167.89760000
0.70265004,167.89760000
0.70521004,167.89760000
0.70777004,167.89760000
0.71033004,167.89760000
0.71289004,167.89760000
0.71545004,167.89760000
0.71801004,163.42660000
0.72057004,167.89760000
0.72313004,163.42660000
0.72569004,163.42660000
0.72825004,163.42660000
0.73081004,158.95570000
0.73337004,158.95570000
0.73593004,158.95570000
0.73849004,158.95570000
0.74105004,158.95570000
0.74361004,158.95570000
0.74617004,158.95570000
0.74873004,158.95570000
0.75129004,158.95570000
0.75385004,158.95570000
0.75641004,158.95570000
0.75897004,154.48470000
0.76153004,158.95570000
0.76409004,154.48470000
0.76665004,154.48470000
0.76921004,154.48470000
0.77177004,154.48470000
0.77433004,154.48470000
0.77689004,154.48470000
0.77945003,150.01370000
0.78201003,150.01370000
0.78457003,150.01370000
0.78713003,154.48470000
0.78969003,150.01370000
0.79225003,150.01370000
0.79481003,150.01370000
0.79737003,150.01370000
0.79993003,145.54280000
0.80249003,150.01370000
0.80505003,150.01370000
0.80761003,150.01370000
0.81017003,145.54280000
0.81273003,145.54280000
0.81529003,145.54280000
0.81785003,141.07180000
0.82041003,141.07180000
0.82297003,141.07180000
0.82553003,141.07180000
0.82809003,141.07180000
0.83065003,141.07180000
0.83321003,141.07180000
0.83577003,141.07180000
0.83833003,141.07180000
0.84089003,141.07180000
0.84345003,141.07180000
0.84601003,141.07180000
0.84857003,136.60080000
0.85113003,136.60080000
0.85369003,136.60080000
0.85625003,136.60080000
0.85881003,136.60080000
0.86137003,136.60080000
0.86393003,136.60080000
0.86649003,136.60080000
0.86905003,136.60080000
0.87161003,136.60080000
0.87417003,136.60080000
0.87673003,136.60080000
0.87929003,136.60080000
0.88185003,136.60080000
0.88441003,132.12990000
0.88697003,132.12990000
0.88953003,132.12990000
0.89209003,132.12990000
0.89465003,132.12990000
0.89721003,132.12990000
0.89977003,132.12990000
0.90233003,132.12990000
0.90489003,132.12990000
0.90745003,132.12990000
0.91001003,132.12990000
0.91257003,127.64370000
0.91513003,127.64370000
0.91769003,127.64370000
0.92025003,132.12990000
0.92281003,127.64370000
0.92537003,123.17270000
0.92793003,127.64370000
0.93049003,123.17270000
0.93305003,123.17270000
0.93561003,123.17270000
0.93817003,123.17270000
0.94073003,123.17270000
0.94329003,123.17270000
0.94585003,123.17270000
0.94841003,123.17270000
0.95097003,123.17270000
0.95353003,123.17270000
0.95609003,123.17270000
0.95865003,123.17270000
0.96121003,123.17270000
0.96377003,123.17270000
0.96633003,123.17270000
0.96889003,118.70170000
0.97145003,123.17270000
0.97401003,118.70170000
0.97657003,118.70170000
0.97913003,118.70170000
0.98169003,118.70170000
0.98425003,118.70170000
0.98681003,118.70170000
0.98937003,118.70170000
0.99193003,118.70170000
0.99449003,118.70170000
0.99705003,118.70170000
0.99961003,118.70170000
1.00217003,118.70170000
1.00473003,118.70170000
1.00729003,118.70170000
1.00985003,114.23080000
1.01241003,114.23080000
1.01497003,114.23080000
1.01753003,114.23080000
1.02009003,114.23080000
1.02265003,114.23080000
1.02521003,114.23080000
1.02777003,114.23080000
1.03033003,114.23080000
1.03289003,114.23080000
1.03545003,114.23080000
1.03801003,114.23080000
1.04057003,114.23080000
1.04313003,114.23080000
1.04569003,114.23080000
1.04825003,109.75980000
1.05081003,114.23080000
1.05337003,114.23080000
1.05593003,109.75980000
1.05849003,114.23080000
1.06105003,114.23080000
1.06361003,109.75980000
1.06617003,109.75980000
1.06873003,114.23080000
1.07129003,109.75980000
1.07385003,105.28880000
1.07641003,105.28880000
1.07897003,109.75980000
1.08153003,105.28880000
1.08409003,105.28880000
1.08665003,105.28880000
1.08921003,105.28880000
1.09177003,105.28880000
1.09433003,109.75980000
1.09689003,105.28880000
1.09945003,105.28880000
1.10201003,105.28880000
1.10457003,105.28880000
1.10713003,105.28880000
1.10969003,105.28880000
1.11225003,105.28880000
1.11481003,105.28880000
1.11737003,105.28880000
1.11993003,105.28880000
1.12249003,105.28880000
1.12505003,105.28880000
1.12761003,105.28880000
1.13017003,105.28880000
1.13273003,105.28880000
1.13529003,105.28880000
1.13785003,105.28880000
1.14041003,105.28880000
1.14297003,105.28880000
1.14553003,105.28880000
1.14809003,100.81790000
1.15065003,105.28880000
1.15321003,100.81790000
1.15577003,100.81790000
1.15833003,100.81790000
1.16089003,100.81790000
1.16345003,105.28880000
1.16601003,100.81790000
1.16857003,100.81790000
1.17113003,100.81790000
1.17369003,100.81790000
1.17625003,100.81790000
1.17881003,100.81790000
1.18137003,100.81790000
1.18393003,100.81790000
1.18649003,100.81790000
1.18905003,100.81790000
1.19161003,96.34693000
1.19417003,100.81790000
1.19673003,100.81790000
1.19929003,100.81790000
1.20185003,96.34693000
1.20441003,96.34693000
1.20697003,100.81790000
1.20953003,96.34693000
1.21209003,96.34693000
1.21465003,96.34693000
1.21721003,96.34693000
1.21977003,96.34693000
1.22233003,96.34693000
1.22489003,96.34693000
1.22745003,96.34693000
1.23001003,96.34693000
1.23257003,96.34693000
1.23513003,96.34693000
1.23769003,96.34693000
1.24025003,96.34693000
1.24281003,96.34693000
1.24537003,96.34693000
1.24793003,96.34693000
1.25049003,96.34693000
1.25305003,96.34693000
1.25561003,96.34693000
1.25817003,96.34693000
1.26073003,96.34693000
1.26329003,91.87596000
1.26585003,96.34693000
1.26841003,91.87596000
1.27097003,96.34693000
1.27353003,91.87596000
1.27609003,96.34693000
1.27865003,91.87596000
1.28121003,91.87596000
1.28377003,91.87596000
1.28633003,91.87596000
1.28889003,91.87596000
1.29145003,91.87596000
1.29401003,87.40501000
1.29657003,87.40501000
1.29913003,91.87596000
1.30169003,91.87596000
1.30425003,91.87596000
1.30681003,91.87596000
1.30937003,91.87596000
1.31193003,87.40501000
1.31449003,91.87596000
1.31705003,91.87596000
1.31961003,87.40501000
1.32217003,91.87596000
1.32473003,87.40501000
1.32729003,87.40501000
1.32985003,87.40501000
1.33241003,87.40501000
1.33497003,91.87596000
1.33753003,87.40501000
1.34009003,87.40501000
1.34265003,87.40501000
1.34521003,87.40501000
1.34777003,87.40501000
1.35033003,87.40501000
1.35289003,87.40501000
1.35545003,87.40501000
1.35801003,87.40501000
1.36057003,87.40501000
1.36313003,87.40501000
1.36569003,87.40501000
1.36825003,87.40501000
1.37081003,87.40501000
1.37337003,87.40501000
1.37593003,87.40501000
1.37849003,87.40501000
1.38105003,87.40501000
1.38361003,87.40501000
1.38617003,87.40501000
1.38873003,87.40501000
1.39129003,87.40501000
1.39385003,87.40501000
1.39641003,87.40501000
1.39897003,87.40501000
1.40153003,87.40501000
1.40409003,87.40501000
1.40665003,87.40501000
1.40921003,87.40501000
1.41177003,87.40501000
1.41433003,87.40501000
1.41689003,87.40501000
1.41945003,87.40501000
1.42201003,87.40501000
1.42457003,87.40501000
1.42713003,87.40501000
1.42969003,87.40501000
1.43225003,87.40501000
1.43481003,87.40501000
1.43737003,87.40501000
1.43993003,87.40501000
1.44249003,87.40501000
1.44505003,87.40501000
1.44761003,87.40501000
1.45017003,82.93404000
1.45273003,87.40501000
1.45529003,87.40501000
1.45785003,87.40501000
1.46041003,87.40501000
1.46297003,87.40501000
1.46553003,87.40501000
1.46809003,82.93404000
1.47065003,82.93404000
1.47321003,87.40501000
1.47577003,82.93404000
1.47833003,87.40501000
1.48089003,82.93404000
1.48345003,87.40501000
1.48601003,82.93404000
1.48857003,87.40501000
1.49113003,82.93404000
1.49369003,82.93404000
1.49625003,82.93404000
1.49881003,82.93404000
1.50137003,82.93404000
1.50393003,82.93404000
1.50649003,82.93404000
1.50905003,82.93404000
1.51161003,82.93404000
1.51417003,82.93404000
1.51673003,82.93404000
1.51929003,87.40501000
1.52185003,82.93404000
1.52441003,82.93404000
1.52697003,82.93404000
1.52953003,82.93404000
