Time,Channel B
(ms),(mV)

-1.12153204,78.46308000
-1.11897204,78.46308000
-1.11641204,78.46308000
-1.11385204,78.46308000
-1.11129204,78.46308000
-1.10873204,78.46308000
-1.10617204,78.46308000
-1.10361204,78.46308000
-1.10105204,78.46308000
-1.09849204,78.46308000
-1.09593204,78.46308000
-1.09337204,78.46308000
-1.09081204,78.46308000
-1.08825204,78.46308000
-1.08569204,78.46308000
-1.08313204,78.46308000
-1.08057204,78.46308000
-1.07801204,78.46308000
-1.07545204,78.46308000
-1.07289204,78.46308000
-1.07033204,78.46308000
-1.06777204,78.46308000
-1.06521204,78.46308000
-1.06265204,78.46308000
-1.06009204,78.46308000
-1.05753204,78.46308000
-1.05497204,78.46308000
-1.05241204,78.46308000
-1.04985204,78.46308000
-1.04729204,78.46308000
-1.04473204,78.46308000
-1.04217204,78.46308000
-1.03961204,78.46308000
-1.03705204,78.46308000
-1.03449204,78.46308000
-1.03193204,78.46308000
-1.02937204,78.46308000
-1.02681204,78.46308000
-1.02425204,78.46308000
-1.02169204,78.46308000
-1.01913204,78.46308000
-1.01657204,78.46308000
-1.01401204,78.46308000
-1.01145204,78.46308000
-1.00889204,78.46308000
-1.00633204,78.46308000
-1.00377204,78.46308000
-1.00121204,78.46308000
-0.99865204,78.46308000
-0.99609204,78.46308000
-0.99353204,78.46308000
-0.99097204,78.46308000
-0.98841204,78.46308000
-0.98585204,78.46308000
-0.98329204,78.46308000
-0.98073204,78.46308000
-0.97817204,78.46308000
-0.97561204,78.46308000
-0.97305204,78.46308000
-0.97049204,78.46308000
-0.96793204,78.46308000
-0.96537204,78.46308000
-0.96281204,78.46308000
-0.96025204,78.46308000
-0.95769204,78.46308000
-0.95513204,78.46308000
-0.95257204,78.46308000
-0.95001204,78.46308000
-0.94745204,78.46308000
-0.94489204,78.46308000
-0.94233204,78.46308000
-0.93977204,78.46308000
-0.93721204,78.46308000
-0.93465204,78.46308000
-0.93209204,78.46308000
-0.92953204,78.46308000
-0.92697204,78.46308000
-0.92441204,78.46308000
-0.92185204,78.46308000
-0.91929204,78.46308000
-0.91673204,78.46308000
-0.91417204,78.46308000
-0.91161204,78.46308000
-0.90905204,78.46308000
-0.90649204,78.46308000
-0.90393204,78.46308000
-0.90137204,78.46308000
-0.89881204,78.46308000
-0.89625204,78.46308000
-0.89369204,78.46308000
-0.89113204,78.46308000
-0.88857204,78.46308000
-0.88601204,78.46308000
-0.88345204,78.46308000
-0.88089204,78.46308000
-0.87833204,78.46308000
-0.87577204,78.46308000
-0.87321204,78.46308000
-0.87065204,78.46308000
-0.86809204,78.46308000
-0.86553204,78.46308000
-0.86297204,78.46308000
-0.86041204,78.46308000
-0.85785204,78.46308000
-0.85529204,78.46308000
-0.85273204,78.46308000
-0.85017204,78.46308000
-0.84761204,78.46308000
-0.84505204,78.46308000
-0.84249204,78.46308000
-0.83993204,78.46308000
-0.83737204,78.46308000
-0.83481204,78.46308000
-0.83225204,78.46308000
-0.82969204,78.46308000
-0.82713204,78.46308000
-0.82457204,78.46308000
-0.82201204,78.46308000
-0.81945204,78.46308000
-0.81689204,78.46308000
-0.81433204,73.99212000
-0.81177204,87.40501000
-0.80921204,69.50591000
-0.80665204,87.40501000
-0.80409204,114.23080000
-0.80153204,136.60080000
-0.79897204,150.01370000
-0.79641204,158.95570000
-0.79385204,167.89760000
-0.79129204,176.83950000
-0.78873204,185.78140000
-0.78617204,194.73860000
-0.78361204,199.20960000
-0.78105204,203.68050000
-0.77849204,212.62240000
-0.77593204,212.62240000
-0.77337204,221.56440000
-0.77081204,221.56440000
-0.76825204,230.50630000
-0.76569204,230.50630000
-0.76313204,234.97720000
-0.76057204,239.44820000
-0.75801204,239.44820000
-0.75545204,243.91920000
-0.75289204,243.91920000
-0.75033204,248.40540000
-0.74777204,248.40540000
-0.74521204,252.87640000
-0.74265204,248.40540000
-0.74009204,248.40540000
-0.73753204,248.40540000
-0.73497204,252.87640000
-0.73241204,248.40540000
-0.72985204,252.87640000
-0.72729204,252.87640000
-0.72473204,248.40540000
-0.72217204,248.40540000
-0.71961204,248.40540000
-0.71705204,248.40540000
-0.71449204,248.40540000
-0.71193204,248.40540000
-0.70937204,243.91920000
-0.70681204,243.91920000
-0.70425204,243.91920000
-0.70169204,239.44820000
-0.69913204,239.44820000
-0.69657204,239.44820000
-0.69401204,234.97720000
-0.69145204,230.50630000
-0.68889204,230.50630000
-0.68633204,226.03530000
-0.68377204,226.03530000
-0.68121204,221.56440000
-0.67865204,221.56440000
-0.67609204,212.62240000
-0.67353204,212.62240000
-0.67097204,212.62240000
-0.66841204,208.15150000
-0.66585204,203.68050000
-0.66329204,203.68050000
-0.66073204,199.20960000
-0.65817204,194.73860000
-0.65561204,194.73860000
-0.65305204,185.78140000
-0.65049204,185.78140000
-0.64793204,185.78140000
-0.64537204,176.83950000
-0.64281204,176.83950000
-0.64025204,176.83950000
-0.63769204,172.36850000
-0.63513204,167.89760000
-0.63257204,163.42660000
-0.63001204,158.95570000
-0.62745204,158.95570000
-0.62489204,154.48470000
-0.62233204,150.01370000
-0.61977204,150.01370000
-0.61721204,145.54280000
-0.61465204,141.07180000
-0.61209204,141.07180000
-0.60953204,136.60080000
-0.60697204,132.12990000
-0.60441204,132.12990000
-0.60185204,123.17270000
-0.59929204,123.17270000
-0.59673204,123.17270000
-0.59417204,118.70170000
-0.59161204,118.70170000
-0.58905204,114.23080000
-0.58649204,109.75980000
-0.58393204,109.75980000
-0.58137204,105.28880000
-0.57881204,105.28880000
-0.57625204,100.81790000
-0.57369204,100.81790000
-0.57113204,96.34693000
-0.56857204,91.87596000
-0.56601204,87.40501000
-0.56345204,87.40501000
-0.56089204,87.40501000
-0.55833204,87.40501000
-0.55577204,82.93404000
-0.55321204,78.46308000
-0.55065204,78.46308000
-0.54809204,73.99212000
-0.54553204,73.99212000
-0.54297204,69.50591000
-0.54041204,69.50591000
-0.53785204,69.50591000
-0.53529204,65.03493000
-0.53273204,60.56398000
-0.53017204,60.56398000
-0.52761204,60.56398000
-0.52505204,60.56398000
-0.52249204,60.56398000
-0.51993204,51.62206000
-0.51737204,51.62206000
-0.51481204,51.62206000
-0.51225204,51.62206000
-0.50969204,51.62206000
-0.50713204,47.15109000
-0.50457204,47.15109000
-0.50201204,42.68013000
-0.49945204,42.68013000
-0.49689204,42.68013000
-0.49433204,38.20917000
-0.49177204,38.20917000
-0.48921204,38.20917000
-0.48665204,33.73821000
-0.48409204,33.73821000
-0.48153204,33.73821000
-0.47897204,33.73821000
-0.47641204,33.73821000
-0.47385204,33.73821000
-0.47129204,33.73821000
-0.46873204,33.73821000
-0.46617204,29.26725000
-0.46361204,29.26725000
-0.46105204,29.26725000
-0.45849204,24.79629000
-0.45593204,24.79629000
-0.45337204,24.79629000
-0.45081204,24.79629000
-0.44825204,24.79629000
-0.44569204,24.79629000
-0.44313204,24.79629000
-0.44057204,20.32533000
-0.43801204,20.32533000
-0.43545204,20.32533000
-0.43289204,20.32533000
-0.43033204,20.32533000
-0.42777204,20.32533000
-0.42521204,15.85437000
-0.42265204,15.85437000
-0.42009204,15.85437000
-0.41753204,15.85437000
-0.41497204,15.85437000
-0.41241204,15.85437000
-0.40985204,15.85437000
-0.40729204,15.85437000
-0.40473204,15.85437000
-0.40217204,15.85437000
-0.39961204,15.85437000
-0.39705204,15.85437000
-0.39449204,15.85437000
-0.39193204,15.85437000
-0.38937204,15.85437000
-0.38681205,15.85437000
-0.38425205,15.85437000
-0.38169205,15.85437000
-0.37913205,15.85437000
-0.37657205,15.85437000
-0.37401205,15.85437000
-0.37145205,15.85437000
-0.36889205,15.85437000
-0.36633205,11.38340000
-0.36377205,15.85437000
-0.36121205,15.85437000
-0.35865205,15.85437000
-0.35609205,15.85437000
-0.35353205,11.38340000
-0.35097205,15.85437000
-0.34841205,15.85437000
-0.34585205,15.85437000
-0.34329205,15.85437000
-0.34073205,15.85437000
-0.33817205,11.38340000
-0.33561205,15.85437000
-0.33305205,15.85437000
-0.33049205,15.85437000
-0.32793205,15.85437000
-0.32537205,15.85437000
-0.32281205,15.85437000
-0.32025205,15.85437000
-0.31769205,15.85437000
-0.31513205,15.85437000
-0.31257205,15.85437000
-0.31001205,15.85437000
-0.30745205,15.85437000
-0.30489205,15.85437000
-0.30233205,15.85437000
-0.29977205,15.85437000
-0.29721205,15.85437000
-0.29465205,15.85437000
-0.29209205,15.85437000
-0.28953205,-28.85525000
-0.28697205,-118.30500000
-0.28441205,-207.73950000
-0.28185205,-274.83440000
-0.27929205,-324.01500000
-0.27673205,-359.79790000
-0.27417205,-386.63900000
-0.27161205,-408.99380000
-0.26905205,-431.34860000
-0.26649205,-449.24770000
-0.26393205,-467.13150000
-0.26137205,-480.54440000
-0.25881205,-493.95730000
-0.25625205,-Infinity
-0.25369205,-Infinity
-0.25113205,-Infinity
-0.24857205,-Infinity
-0.24601205,-Infinity
-0.24345205,-Infinity
-0.24089205,-Infinity
-0.23833205,-Infinity
-0.23577205,-Infinity
-0.23321205,-Infinity
-0.23065205,-Infinity
-0.22809205,-Infinity
-0.22553205,-Infinity
-0.22297205,-Infinity
-0.22041205,-Infinity
-0.21785205,-Infinity
-0.21529205,-Infinity
-0.21273205,-Infinity
-0.21017205,-Infinity
-0.20761205,-Infinity
-0.20505205,-Infinity
-0.20249205,-Infinity
-0.19993205,-Infinity
-0.19737205,-Infinity
-0.19481205,-Infinity
-0.19225205,-Infinity
-0.18969205,-Infinity
-0.18713205,-Infinity
-0.18457205,-Infinity
-0.18201205,-Infinity
-0.17945205,-Infinity
-0.17689205,-Infinity
-0.17433205,-Infinity
-0.17177205,-Infinity
-0.16921205,-Infinity
-0.16665205,-Infinity
-0.16409205,-Infinity
-0.16153205,-Infinity
-0.15897205,-Infinity
-0.15641205,-Infinity
-0.15385205,-Infinity
-0.15129205,-493.95730000
-0.14873205,-485.01540000
-0.14617205,-476.07350000
-0.14361205,-467.13150000
-0.14105205,-458.18960000
-0.13849205,-449.24770000
-0.13593205,-440.29050000
-0.13337205,-431.34860000
-0.13081205,-422.40670000
-0.12825205,-413.46470000
-0.12569205,-404.52280000
-0.12313205,-395.58090000
-0.12057205,-386.63900000
-0.11801205,-373.21080000
-0.11545205,-364.26890000
-0.11289205,-355.32700000
-0.11033205,-346.38510000
-0.10777205,-337.44310000
-0.10521205,-328.50120000
-0.10265205,-319.54400000
-0.10009205,-306.13110000
-0.09753205,-297.18920000
-0.09497205,-288.24730000
-0.09241205,-279.30540000
-0.08985205,-270.36350000
-0.08729205,-261.40630000
-0.08473205,-252.46440000
-0.08217205,-243.52240000
-0.07961205,-234.58050000
-0.07705205,-225.63860000
-0.07449205,-216.69670000
-0.07193205,-203.26850000
-0.06937205,-198.79760000
-0.06681205,-189.85560000
-0.06425205,-180.91370000
-0.06169205,-171.97180000
-0.05913205,-163.02990000
-0.05657205,-154.07270000
-0.05401205,-145.13080000
-0.05145205,-136.18880000
-0.04889205,-127.24690000
-0.04633205,-122.77600000
-0.04377205,-113.83400000
-0.04121205,-109.36310000
-0.03865205,-100.42120000
-0.03609205,-91.46397000
-0.03353205,-82.52204000
-0.03097205,-73.58012000
-0.02841205,-64.63820000
-0.02585205,-60.16724000
-0.02329205,-55.69627000
-0.02073205,-46.75435000
-0.01817205,-37.79717000
-0.01561205,-33.32621000
-0.01305205,-24.38429000
-0.01049205,-19.91333000
-0.00793205,-10.97140000
-0.00537205,-2.02948100
-0.00281205,-2.02948100
-0.00025205,6.91244200
0.00230795,15.85437000
0.00486795,20.32533000
0.00742795,24.79629000
0.00998795,29.26725000
0.01254795,33.73821000
0.01510795,42.68013000
0.01766795,51.62206000
0.02022795,51.62206000
0.02278795,60.56398000
0.02534795,65.03493000
0.02790795,69.50591000
0.03046795,73.99212000
0.03302795,82.93404000
0.03558795,82.93404000
0.03814795,87.40501000
0.04070795,96.34693000
0.04326795,100.81790000
0.04582795,105.28880000
0.04838795,105.28880000
0.05094795,114.23080000
0.05350795,118.70170000
0.05606795,123.17270000
0.05862795,123.17270000
0.06118795,132.12990000
0.06374795,132.12990000
0.06630795,136.60080000
0.06886795,141.07180000
0.07142795,145.54280000
0.07398795,150.01370000
0.07654795,154.48470000
0.07910795,154.48470000
0.08166795,158.95570000
0.08422795,158.95570000
0.08678795,167.89760000
0.08934795,167.89760000
0.09190795,172.36850000
0.09446795,172.36850000
0.09702795,176.83950000
0.09958795,176.83950000
0.10214795,181.31050000
0.10470795,185.78140000
0.10726795,185.78140000
0.10982795,190.26760000
0.11238795,194.73860000
0.11494795,194.73860000
0.11750795,194.73860000
0.12006795,203.68050000
0.12262795,203.68050000
0.12518795,203.68050000
0.12774795,208.15150000
0.13030795,208.15150000
0.13286795,212.62240000
0.13542795,212.62240000
0.13798795,212.62240000
0.14054795,212.62240000
0.14310795,217.09340000
0.14566795,221.56440000
0.14822795,221.56440000
0.15078795,226.03530000
0.15334795,226.03530000
0.15590795,226.03530000
0.15846795,230.50630000
0.16102795,230.50630000
0.16358795,230.50630000
0.16614795,230.50630000
0.16870795,230.50630000
0.17126795,234.97720000
0.17382795,234.97720000
0.17638795,239.44820000
0.17894795,239.44820000
0.18150795,239.44820000
0.18406795,239.44820000
0.18662795,243.91920000
0.18918795,239.44820000
0.19174795,243.91920000
0.19430795,243.91920000
0.19686795,248.40540000
0.19942795,248.40540000
0.20198795,248.40540000
0.20454795,248.40540000
0.20710795,248.40540000
0.20966795,248.40540000
0.21222795,248.40540000
0.21478795,248.40540000
0.21734795,252.87640000
0.21990795,252.87640000
0.22246795,252.87640000
0.22502795,252.87640000
0.22758795,252.87640000
0.23014795,252.87640000
0.23270795,257.34730000
0.23526795,257.34730000
0.23782795,252.87640000
0.24038795,257.34730000
0.24294795,257.34730000
0.24550795,257.34730000
0.24806795,257.34730000
0.25062795,257.34730000
0.25318795,257.34730000
0.25574795,257.34730000
0.25830795,257.34730000
0.26086795,257.34730000
0.26342795,257.34730000
0.26598795,257.34730000
0.26854795,257.34730000
0.27110795,257.34730000
0.27366795,257.34730000
0.27622795,257.34730000
0.27878795,257.34730000
0.28134795,257.34730000
0.28390795,257.34730000
0.28646795,257.34730000
0.28902795,257.34730000
0.29158795,257.34730000
0.29414795,257.34730000
0.29670795,257.34730000
0.29926795,257.34730000
0.30182795,257.34730000
0.30438795,257.34730000
0.30694795,257.34730000
0.30950795,257.34730000
0.31206795,257.34730000
0.31462795,257.34730000
0.31718795,257.34730000
0.31974795,257.34730000
0.32230795,257.34730000
0.32486795,257.34730000
0.32742795,257.34730000
0.32998795,252.87640000
0.33254795,252.87640000
0.33510795,252.87640000
0.33766795,252.87640000
0.34022795,248.40540000
0.34278795,252.87640000
0.34534795,252.87640000
0.34790795,248.40540000
0.35046795,248.40540000
0.35302795,248.40540000
0.35558795,248.40540000
0.35814795,248.40540000
0.36070795,248.40540000
0.36326795,248.40540000
0.36582795,248.40540000
0.36838795,248.40540000
0.37094795,248.40540000
0.37350795,248.40540000
0.37606795,248.40540000
0.37862795,243.91920000
0.38118795,248.40540000
0.38374795,243.91920000
0.38630795,243.91920000
0.38886795,243.91920000
0.39142795,243.91920000
0.39398795,243.91920000
0.39654795,239.44820000
0.39910795,239.44820000
0.40166795,239.44820000
0.40422795,239.44820000
0.40678795,239.44820000
0.40934795,239.44820000
0.41190795,239.44820000
0.41446795,239.44820000
0.41702795,239.44820000
0.41958795,234.97720000
0.42214795,239.44820000
0.42470795,234.97720000
0.42726795,234.97720000
0.42982795,234.97720000
0.43238795,230.50630000
0.43494795,230.50630000
0.43750795,230.50630000
0.44006795,230.50630000
0.44262795,230.50630000
0.44518795,230.50630000
0.44774795,230.50630000
0.45030795,230.50630000
0.45286795,230.50630000
0.45542795,230.50630000
0.45798795,230.50630000
0.46054795,226.03530000
0.46310795,226.03530000
0.46566795,226.03530000
0.46822795,226.03530000
0.47078795,226.03530000
0.47334795,226.03530000
0.47590795,221.56440000
0.47846795,226.03530000
0.48102795,221.56440000
0.48358795,221.56440000
0.48614795,221.56440000
0.48870795,221.56440000
0.49126795,221.56440000
0.49382795,221.56440000
0.49638795,217.09340000
0.49894795,217.09340000
0.50150795,212.62240000
0.50406795,217.09340000
0.50662795,212.62240000
0.50918795,212.62240000
0.51174795,212.62240000
0.51430795,212.62240000
0.51686795,212.62240000
0.51942795,212.62240000
0.52198795,212.62240000
0.52454795,212.62240000
0.52710795,208.15150000
0.52966795,208.15150000
0.53222795,208.15150000
0.53478795,208.15150000
0.53734795,208.15150000
0.53990795,203.68050000
0.54246795,208.15150000
0.54502795,203.68050000
0.54758795,203.68050000
0.55014795,203.68050000
0.55270795,203.68050000
0.55526795,203.68050000
0.55782795,203.68050000
0.56038795,203.68050000
0.56294795,203.68050000
0.56550795,203.68050000
0.56806795,199.20960000
0.57062795,199.20960000
0.57318795,199.20960000
0.57574795,199.20960000
0.57830795,194.73860000
0.58086795,194.73860000
0.58342795,194.73860000
0.58598795,194.73860000
0.58854795,194.73860000
0.59110795,194.73860000
0.59366795,194.73860000
0.59622795,194.73860000
0.59878795,194.73860000
0.60134795,194.73860000
0.60390795,190.26760000
0.60646795,190.26760000
0.60902795,194.73860000
0.61158795,190.26760000
0.61414795,190.26760000
0.61670795,190.26760000
0.61926795,190.26760000
0.62182795,190.26760000
0.62438795,185.78140000
0.62694795,185.78140000
0.62950795,185.78140000
0.63206795,185.78140000
0.63462795,185.78140000
0.63718795,185.78140000
0.63974795,185.78140000
0.64230795,185.78140000
0.64486795,181.31050000
0.64742795,185.78140000
0.64998795,181.31050000
0.65254795,181.31050000
0.65510795,181.31050000
0.65766795,181.31050000
0.66022795,181.31050000
0.66278795,176.83950000
0.66534795,176.83950000
0.66790795,176.83950000
0.67046795,176.83950000
0.67302795,176.83950000
0.67558795,176.83950000
0.67814795,176.83950000
0.68070795,172.36850000
0.68326795,176.83950000
0.68582795,172.36850000
0.68838795,172.36850000
0.69094795,172.36850000
0.69350795,172.36850000
0.69606795,172.36850000
0.69862795,167.89760000
0.70118795,167.89760000
0.70374795,167.89760000
0.70630795,167.89760000
0.70886795,167.89760000
0.71142795,167.89760000
0.71398795,167.89760000
0.71654795,167.89760000
0.71910795,167.89760000
0.72166795,167.89760000
0.72422795,167.89760000
0.72678795,163.42660000
0.72934795,167.89760000
0.73190795,167.89760000
0.73446795,163.42660000
0.73702795,158.95570000
0.73958795,158.95570000
0.74214795,158.95570000
0.74470795,158.95570000
0.74726795,158.95570000
0.74982795,158.95570000
0.75238795,158.95570000
0.75494795,158.95570000
0.75750795,158.95570000
0.76006795,158.95570000
0.76262795,154.48470000
0.76518795,158.95570000
0.76774795,158.95570000
0.77030795,154.48470000
0.77286795,154.48470000
0.77542795,154.48470000
0.77798795,154.48470000
0.78054795,154.48470000
0.78310795,154.48470000
0.78566795,154.48470000
0.78822795,154.48470000
0.79078795,150.01370000
0.79334795,150.01370000
0.79590795,150.01370000
0.79846795,150.01370000
0.80102795,150.01370000
0.80358795,150.01370000
0.80614795,150.01370000
0.80870795,150.01370000
0.81126795,150.01370000
0.81382795,150.01370000
0.81638795,150.01370000
0.81894795,150.01370000
0.82150795,145.54280000
0.82406795,145.54280000
0.82662795,141.07180000
0.82918795,145.54280000
0.83174795,145.54280000
0.83430795,145.54280000
0.83686795,141.07180000
0.83942795,141.07180000
0.84198795,141.07180000
0.84454795,145.54280000
0.84710795,141.07180000
0.84966795,141.07180000
0.85222795,141.07180000
0.85478795,141.07180000
0.85734795,141.07180000
0.85990795,141.07180000
0.86246795,141.07180000
0.86502795,141.07180000
0.86758795,141.07180000
0.87014795,136.60080000
0.87270795,136.60080000
0.87526795,136.60080000
0.87782795,136.60080000
0.88038795,136.60080000
0.88294795,136.60080000
0.88550795,136.60080000
0.88806795,136.60080000
0.89062795,136.60080000
0.89318795,136.60080000
0.89574795,132.12990000
0.89830795,132.12990000
0.90086795,132.12990000
0.90342795,132.12990000
0.90598795,132.12990000
0.90854795,132.12990000
0.91110795,132.12990000
0.91366795,132.12990000
0.91622795,132.12990000
0.91878795,132.12990000
0.92134795,132.12990000
0.92390795,132.12990000
0.92646795,132.12990000
0.92902795,127.64370000
0.93158795,123.17270000
0.93414795,132.12990000
0.93670795,132.12990000
0.93926795,132.12990000
0.94182795,127.64370000
0.94438795,127.64370000
0.94694795,123.17270000
0.94950795,123.17270000
0.95206795,123.17270000
0.95462795,123.17270000
0.95718795,123.17270000
0.95974795,123.17270000
0.96230795,123.17270000
0.96486795,123.17270000
0.96742795,123.17270000
0.96998795,123.17270000
0.97254795,123.17270000
0.97510795,123.17270000
0.97766795,123.17270000
0.98022795,123.17270000
0.98278795,123.17270000
0.98534795,123.17270000
0.98790795,123.17270000
0.99046795,123.17270000
0.99302795,118.70170000
0.99558795,118.70170000
0.99814795,118.70170000
1.00070795,118.70170000
1.00326795,118.70170000
1.00582795,118.70170000
1.00838795,118.70170000
1.01094795,118.70170000
1.01350795,118.70170000
1.01606795,118.70170000
1.01862795,118.70170000
1.02118795,118.70170000
1.02374795,118.70170000
1.02630795,118.70170000
1.02886795,114.23080000
1.03142795,114.23080000
1.03398795,114.23080000
1.03654795,114.23080000
1.03910795,114.23080000
1.04166795,114.23080000
1.04422795,114.23080000
1.04678795,114.23080000
1.04934795,114.23080000
1.05190795,114.23080000
1.05446795,114.23080000
1.05702795,114.23080000
1.05958795,114.23080000
1.06214795,114.23080000
1.06470795,109.75980000
1.06726795,109.75980000
1.06982795,114.23080000
1.07238795,114.23080000
1.07494795,114.23080000
1.07750795,109.75980000
1.08006795,109.75980000
1.08262795,109.75980000
1.08518795,109.75980000
1.08774795,109.75980000
1.09030795,109.75980000
1.09286795,109.75980000
1.09542795,105.28880000
1.09798795,109.75980000
1.10054795,105.28880000
1.10310795,109.75980000
1.10566795,105.28880000
1.10822795,105.28880000
1.11078795,109.75980000
1.11334795,105.28880000
1.11590795,105.28880000
1.11846795,105.28880000
1.12102795,105.28880000
1.12358795,105.28880000
1.12614795,105.28880000
1.12870795,105.28880000
1.13126795,105.28880000
1.13382795,105.28880000
1.13638795,105.28880000
1.13894795,105.28880000
1.14150795,105.28880000
1.14406795,105.28880000
1.14662795,105.28880000
1.14918795,105.28880000
1.15174795,105.28880000
1.15430795,105.28880000
1.15686795,105.28880000
1.15942795,105.28880000
1.16198795,105.28880000
1.16454795,105.28880000
1.16710795,105.28880000
1.16966795,105.28880000
1.17222795,100.81790000
1.17478795,105.28880000
1.17734795,105.28880000
1.17990795,100.81790000
1.18246795,100.81790000
1.18502795,100.81790000
1.18758795,100.81790000
1.19014795,105.28880000
1.19270795,100.81790000
1.19526795,100.81790000
1.19782795,100.81790000
1.20038795,100.81790000
1.20294795,100.81790000
1.20550795,100.81790000
1.20806795,100.81790000
1.21062795,100.81790000
1.21318795,100.81790000
1.21574795,100.81790000
1.21830795,100.81790000
1.22086795,100.81790000
1.22342795,96.34693000
1.22598795,96.34693000
1.22854795,96.34693000
1.23110795,96.34693000
1.23366795,96.34693000
1.23622795,96.34693000
1.23878795,100.81790000
1.24134795,96.34693000
1.24390795,96.34693000
1.24646795,96.34693000
1.24902795,96.34693000
1.25158795,96.34693000
1.25414795,96.34693000
1.25670795,96.34693000
1.25926794,96.34693000
1.26182794,96.34693000
1.26438794,96.34693000
1.26694794,96.34693000
1.26950794,96.34693000
1.27206794,96.34693000
1.27462794,96.34693000
1.27718794,96.34693000
1.27974794,96.34693000
1.28230794,96.34693000
1.28486794,96.34693000
1.28742794,96.34693000
1.28998794,96.34693000
1.29254794,96.34693000
1.29510794,96.34693000
1.29766794,96.34693000
1.30022794,96.34693000
1.30278794,96.34693000
1.30534794,91.87596000
1.30790794,91.87596000
1.31046794,96.34693000
1.31302794,96.34693000
1.31558794,91.87596000
1.31814794,91.87596000
1.32070794,96.34693000
1.32326794,91.87596000
1.32582794,87.40501000
1.32838794,91.87596000
1.33094794,87.40501000
1.33350794,87.40501000
1.33606794,87.40501000
1.33862794,91.87596000
1.34118794,87.40501000
1.34374794,87.40501000
1.34630794,87.40501000
1.34886794,87.40501000
1.35142794,87.40501000
1.35398794,87.40501000
1.35654794,87.40501000
1.35910794,87.40501000
1.36166794,87.40501000
1.36422794,87.40501000
1.36678794,87.40501000
1.36934794,87.40501000
1.37190794,87.40501000
1.37446794,87.40501000
1.37702794,87.40501000
1.37958794,87.40501000
1.38214794,87.40501000
1.38470794,87.40501000
1.38726794,87.40501000
1.38982794,87.40501000
1.39238794,87.40501000
1.39494794,87.40501000
1.39750794,87.40501000
1.40006794,87.40501000
1.40262794,87.40501000
1.40518794,87.40501000
1.40774794,87.40501000
1.41030794,87.40501000
1.41286794,87.40501000
1.41542794,87.40501000
1.41798794,87.40501000
1.42054794,87.40501000
1.42310794,87.40501000
1.42566794,87.40501000
1.42822794,87.40501000
1.43078794,87.40501000
1.43334794,87.40501000
1.43590794,87.40501000
1.43846794,87.40501000
1.44102794,87.40501000
1.44358794,87.40501000
1.44614794,87.40501000
1.44870794,87.40501000
1.45126794,87.40501000
1.45382794,82.93404000
1.45638794,82.93404000
1.45894794,82.93404000
1.46150794,87.40501000
1.46406794,87.40501000
1.46662794,82.93404000
1.46918794,87.40501000
1.47174794,87.40501000
1.47430794,82.93404000
1.47686794,82.93404000
1.47942794,82.93404000
1.48198794,82.93404000
1.48454794,82.93404000
1.48710794,82.93404000
1.48966794,82.93404000
1.49222794,82.93404000
1.49478794,87.40501000
1.49734794,82.93404000
1.49990794,82.93404000
1.50246794,82.93404000
1.50502794,82.93404000
1.50758794,82.93404000
1.51014794,82.93404000
1.51270794,82.93404000
1.51526794,82.93404000
1.51782794,82.93404000
1.52038794,82.93404000
1.52294794,82.93404000
1.52550794,82.93404000
1.52806794,82.93404000
