Time,Invert B
-1.13806004,-78.46308000
-1.13550004,-78.46308000
-1.13294004,-78.46308000
-1.13038004,-78.46308000
-1.12782004,-78.46308000
-1.12526004,-78.46308000
-1.12270004,-78.46308000
-1.12014004,-78.46308000
-1.11758004,-78.46308000
-1.11502004,-78.46308000
-1.11246004,-78.46308000
-1.10990004,-78.46308000
-1.10734004,-78.46308000
-1.10478004,-78.46308000
-1.10222004,-78.46308000
-1.09966004,-78.46308000
-1.09710004,-78.46308000
-1.09454004,-78.46308000
-1.09198004,-78.46308000
-1.08942004,-78.46308000
-1.08686004,-73.99212000
-1.08430004,-78.46308000
-1.08174004,-78.46308000
-1.07918004,-78.46308000
-1.07662004,-78.46308000
-1.07406004,-78.46308000
-1.07150004,-78.46308000
-1.06894004,-78.46308000
-1.06638004,-78.46308000
-1.06382004,-78.46308000
-1.06126004,-78.46308000
-1.05870004,-73.99212000
-1.05614004,-78.46308000
-1.05358004,-73.99212000
-1.05102004,-78.46308000
-1.04846004,-78.46308000
-1.04590004,-78.46308000
-1.04334004,-78.46308000
-1.04078004,-73.99212000
-1.03822004,-73.99212000
-1.03566004,-73.99212000
-1.03310004,-73.99212000
-1.03054004,-73.99212000
-1.02798004,-78.46308000
-1.02542004,-73.99212000
-1.02286004,-73.99212000
-1.02030004,-73.99212000
-1.01774004,-73.99212000
-1.01518004,-73.99212000
-1.01262004,-73.99212000
-1.01006004,-73.99212000
-1.00750004,-73.99212000
-1.00494004,-73.99212000
-1.00238004,-73.99212000
-0.99982004,-73.99212000
-0.99726004,-69.50591000
-0.99470004,-69.50591000
-0.99214004,-73.99212000
-0.98958004,-73.99212000
-0.98702004,-73.99212000
-0.98446004,-73.99212000
-0.98190004,-73.99212000
-0.97934004,-78.46308000
-0.97678004,-73.99212000
-0.97422004,-73.99212000
-0.97166004,-73.99212000
-0.96910004,-73.99212000
-0.96654004,-73.99212000
-0.96398004,-73.99212000
-0.96142004,-73.99212000
-0.95886004,-73.99212000
-0.95630004,-73.99212000
-0.95374004,-69.50591000
-0.95118004,-69.50591000
-0.94862004,-73.99212000
-0.94606004,-73.99212000
-0.94350004,-73.99212000
-0.94094004,-69.50591000
-0.93838004,-73.99212000
-0.93582004,-73.99212000
-0.93326004,-73.99212000
-0.93070004,-73.99212000
-0.92814004,-73.99212000
-0.92558004,-73.99212000
-0.92302004,-73.99212000
-0.92046004,-69.50591000
-0.91790004,-78.46308000
-0.91534004,-73.99212000
-0.91278004,-73.99212000
-0.91022004,-73.99212000
-0.90766004,-73.99212000
-0.90510004,-73.99212000
-0.90254004,-73.99212000
-0.89998004,-73.99212000
-0.89742004,-73.99212000
-0.89486004,-69.50591000
-0.89230004,-78.46308000
-0.88974004,-73.99212000
-0.88718004,-73.99212000
-0.88462004,-73.99212000
-0.88206004,-73.99212000
-0.87950004,-73.99212000
-0.87694004,-78.46308000
-0.87438004,-73.99212000
-0.87182004,-69.50591000
-0.86926004,-78.46308000
-0.86670004,-73.99212000
-0.86414004,-78.46308000
-0.86158004,-73.99212000
-0.85902004,-78.46308000
-0.85646004,-73.99212000
-0.85390004,-73.99212000
-0.85134004,-73.99212000
-0.84878004,-73.99212000
-0.84622004,-73.99212000
-0.84366004,-78.46308000
-0.84110004,-73.99212000
-0.83854004,-73.99212000
-0.83598004,-78.46308000
-0.83342004,-78.46308000
-0.83086004,-73.99212000
-0.82830004,-73.99212000
-0.82574004,-78.46308000
-0.82318004,-73.99212000
-0.82062004,-73.99212000
-0.81806004,-73.99212000
-0.81550004,-73.99212000
-0.81294004,-78.46308000
-0.81038004,-78.46308000
-0.80782004,-69.50591000
-0.80526004,-91.87596000
-0.80270004,-118.70170000
-0.80014004,-136.60080000
-0.79758004,-150.01370000
-0.79502004,-158.95570000
-0.79246004,-172.36850000
-0.78990004,-176.83950000
-0.78734004,-185.78140000
-0.78478004,-190.26760000
-0.78222004,-199.20960000
-0.77966004,-203.68050000
-0.77710004,-208.15150000
-0.77454004,-212.62240000
-0.77198004,-212.62240000
-0.76942004,-221.56440000
-0.76686004,-226.03530000
-0.76430004,-230.50630000
-0.76174004,-230.50630000
-0.75918004,-230.50630000
-0.75662004,-234.97720000
-0.75406004,-239.44820000
-0.75150004,-239.44820000
-0.74894004,-243.91920000
-0.74638004,-243.91920000
-0.74382004,-243.91920000
-0.74126004,-248.40540000
-0.73870004,-248.40540000
-0.73614004,-248.40540000
-0.73358004,-248.40540000
-0.73102004,-248.40540000
-0.72846004,-248.40540000
-0.72590004,-248.40540000
-0.72334004,-248.40540000
-0.72078004,-243.91920000
-0.71822004,-243.91920000
-0.71566004,-243.91920000
-0.71310004,-243.91920000
-0.71054004,-239.44820000
-0.70798004,-239.44820000
-0.70542004,-239.44820000
-0.70286004,-239.44820000
-0.70030004,-234.97720000
-0.69774004,-230.50630000
-0.69518004,-230.50630000
-0.69262004,-230.50630000
-0.69006004,-226.03530000
-0.68750004,-221.56440000
-0.68494004,-221.56440000
-0.68238004,-221.56440000
-0.67982004,-212.62240000
-0.67726004,-212.62240000
-0.67470004,-212.62240000
-0.67214004,-208.15150000
-0.66958004,-203.68050000
-0.66702004,-203.68050000
-0.66446004,-199.20960000
-0.66190004,-194.73860000
-0.65934004,-194.73860000
-0.65678004,-190.26760000
-0.65422004,-185.78140000
-0.65166004,-185.78140000
-0.64910004,-181.31050000
-0.64654004,-176.83950000
-0.64398004,-176.83950000
-0.64142004,-172.36850000
-0.63886004,-167.89760000
-0.63630004,-167.89760000
-0.63374004,-163.42660000
-0.63118004,-158.95570000
-0.62862004,-158.95570000
-0.62606004,-154.48470000
-0.62350004,-150.01370000
-0.62094004,-150.01370000
-0.61838004,-145.54280000
-0.61582004,-141.07180000
-0.61326004,-141.07180000
-0.61070004,-136.60080000
-0.60814004,-132.12990000
-0.60558004,-132.12990000
-0.60302004,-127.64370000
-0.60046004,-123.17270000
-0.59790004,-123.17270000
-0.59534004,-118.70170000
-0.59278004,-114.23080000
-0.59022004,-114.23080000
-0.58766004,-109.75980000
-0.58510004,-105.28880000
-0.58254004,-105.28880000
-0.57998004,-105.28880000
-0.57742004,-100.81790000
-0.57486004,-96.34693000
-0.57230004,-96.34693000
-0.56974004,-91.87596000
-0.56718004,-87.40501000
-0.56462004,-87.40501000
-0.56206004,-87.40501000
-0.55950004,-82.93404000
-0.55694004,-82.93404000
-0.55438004,-78.46308000
-0.55182004,-78.46308000
-0.54926004,-73.99212000
-0.54670004,-73.99212000
-0.54414004,-69.50591000
-0.54158004,-69.50591000
-0.53902004,-69.50591000
-0.53646004,-65.03493000
-0.53390004,-60.56398000
-0.53134004,-60.56398000
-0.52878004,-60.56398000
-0.52622004,-60.56398000
-0.52366004,-56.09302000
-0.52110004,-51.62206000
-0.51854004,-51.62206000
-0.51598004,-51.62206000
-0.51342004,-51.62206000
-0.51086004,-47.15109000
-0.50830004,-42.68013000
-0.50574004,-47.15109000
-0.50318004,-42.68013000
-0.50062004,-42.68013000
-0.49806004,-38.20917000
-0.49550004,-38.20917000
-0.49294004,-38.20917000
-0.49038004,-33.73821000
-0.48782004,-33.73821000
-0.48526004,-33.73821000
-0.48270004,-33.73821000
-0.48014004,-33.73821000
-0.47758004,-33.73821000
-0.47502004,-33.73821000
-0.47246004,-29.26725000
-0.46990004,-29.26725000
-0.46734004,-24.79629000
-0.46478004,-24.79629000
-0.46222004,-24.79629000
-0.45966004,-24.79629000
-0.45710004,-24.79629000
-0.45454004,-24.79629000
-0.45198004,-24.79629000
-0.44942004,-20.32533000
-0.44686004,-20.32533000
-0.44430004,-15.85437000
-0.44174004,-20.32533000
-0.43918004,-15.85437000
-0.43662004,-15.85437000
-0.43406004,-15.85437000
-0.43150004,-15.85437000
-0.42894004,-15.85437000
-0.42638004,-15.85437000
-0.42382004,-15.85437000
-0.42126004,-15.85437000
-0.41870004,-15.85437000
-0.41614004,-15.85437000
-0.41358004,-15.85437000
-0.41102004,-15.85437000
-0.40846004,-15.85437000
-0.40590004,-15.85437000
-0.40334004,-15.85437000
-0.40078004,-11.38340000
-0.39822004,-11.38340000
-0.39566004,-15.85437000
-0.39310004,-11.38340000
-0.39054004,-11.38340000
-0.38798004,-11.38340000
-0.38542004,-11.38340000
-0.38286004,-11.38340000
-0.38030004,-11.38340000
-0.37774004,-11.38340000
-0.37518004,-11.38340000
-0.37262004,-11.38340000
-0.37006004,-11.38340000
-0.36750004,-11.38340000
-0.36494004,-11.38340000
-0.36238004,-11.38340000
-0.35982004,-11.38340000
-0.35726004,-11.38340000
-0.35470004,-11.38340000
-0.35214004,-11.38340000
-0.34958004,-11.38340000
-0.34702004,-11.38340000
-0.34446004,-11.38340000
-0.34190004,-11.38340000
-0.33934004,-15.85437000
-0.33678004,-11.38340000
-0.33422004,-11.38340000
-0.33166004,-11.38340000
-0.32910004,-11.38340000
-0.32654004,-15.85437000
-0.32398004,-11.38340000
-0.32142004,-15.85437000
-0.31886004,-15.85437000
-0.31630004,-15.85437000
-0.31374004,-15.85437000
-0.31118004,-15.85437000
-0.30862004,-11.38340000
-0.30606004,-15.85437000
-0.30350004,-15.85437000
-0.30094004,-15.85437000
-0.29838004,-15.85437000
-0.29582004,-15.85437000
-0.29326004,-15.85437000
-0.29070004,-15.85437000
-0.28814004,42.28339000
-0.28558004,136.18880000
-0.28302004,225.63860000
-0.28046004,288.24730000
-0.27790004,332.97220000
-0.27534004,364.26890000
-0.27278004,391.10990000
-0.27022004,413.46470000
-0.26766004,435.81950000
-0.26510004,449.24770000
-0.26254004,467.13150000
-0.25998004,485.01540000
-0.25742004,498.42830000
-0.25486004,Infinity
-0.25230004,Infinity
-0.24974004,Infinity
-0.24718004,Infinity
-0.24462004,Infinity
-0.24206004,Infinity
-0.23950004,Infinity
-0.23694004,Infinity
-0.23438004,Infinity
-0.23182004,Infinity
-0.22926004,Infinity
-0.22670004,Infinity
-0.22414004,Infinity
-0.22158004,Infinity
-0.21902004,Infinity
-0.21646004,Infinity
-0.21390004,Infinity
-0.21134004,Infinity
-0.20878004,Infinity
-0.20622004,Infinity
-0.20366004,Infinity
-0.20110004,Infinity
-0.19854004,Infinity
-0.19598004,Infinity
-0.19342004,Infinity
-0.19086004,Infinity
-0.18830004,Infinity
-0.18574004,Infinity
-0.18318004,Infinity
-0.18062004,Infinity
-0.17806004,Infinity
-0.17550004,Infinity
-0.17294004,Infinity
-0.17038004,Infinity
-0.16782004,Infinity
-0.16526004,Infinity
-0.16270004,Infinity
-0.16014004,Infinity
-0.15758004,Infinity
-0.15502004,Infinity
-0.15246004,498.42830000
-0.14990004,485.01540000
-0.14734004,480.54440000
-0.14478004,471.60250000
-0.14222004,462.66060000
-0.13966004,453.71870000
-0.13710004,444.77670000
-0.13454004,435.81950000
-0.13198004,422.40670000
-0.12942004,413.46470000
-0.12686004,408.99380000
-0.12430004,395.58090000
-0.12174004,386.63900000
-0.11918004,377.68180000
-0.11662004,368.73990000
-0.11406004,359.79790000
-0.11150004,350.85600000
-0.10894004,341.91410000
-0.10638004,332.97220000
-0.10382004,324.01500000
-0.10126004,315.07310000
-0.09870004,306.13110000
-0.09614004,292.71830000
-0.09358004,288.24730000
-0.09102004,274.83440000
-0.08846004,265.87720000
-0.08590004,256.93530000
-0.08334004,247.99340000
-0.08078004,234.58050000
-0.07822004,225.63860000
-0.07566004,221.16760000
-0.07310004,207.73950000
-0.07054004,203.26850000
-0.06798004,194.32660000
-0.06542004,185.38470000
-0.06286004,176.44270000
-0.06030004,167.50080000
-0.05774004,163.02990000
-0.05518004,149.60170000
-0.05262004,145.13080000
-0.05006004,136.18880000
-0.04750004,127.24690000
-0.04494004,118.30500000
-0.04238004,109.36310000
-0.03982004,100.42120000
-0.03726004,95.93493000
-0.03470004,91.46397000
-0.03214004,82.52204000
-0.02958004,73.58012000
-0.02702004,64.63820000
-0.02446004,60.16724000
-0.02190004,46.75435000
-0.01934004,46.75435000
-0.01678004,37.79717000
-0.01422004,28.85525000
-0.01166004,24.38429000
-0.00910004,19.91333000
-0.00654004,10.97140000
-0.00398004,2.02948100
-0.00142004,-2.44148100
0.00113996,-11.38340000
0.00369996,-15.85437000
0.00625996,-20.32533000
0.00881996,-24.79629000
0.01137996,-33.73821000
0.01393996,-33.73821000
0.01649996,-42.68013000
0.01905996,-51.62206000
0.02161996,-56.09302000
0.02417996,-60.56398000
0.02673996,-65.03493000
0.02929996,-69.50591000
0.03185996,-78.46308000
0.03441996,-82.93404000
0.03697996,-87.40501000
0.03953996,-91.87596000
0.04209996,-96.34693000
0.04465996,-100.81790000
0.04721996,-105.28880000
0.04977996,-105.28880000
0.05233996,-114.23080000
0.05489996,-118.70170000
0.05745996,-123.17270000
0.06001996,-123.17270000
0.06257996,-127.64370000
0.06513996,-132.12990000
0.06769996,-136.60080000
0.07025996,-141.07180000
0.07281996,-145.54280000
0.07537996,-150.01370000
0.07793996,-150.01370000
0.08049996,-154.48470000
0.08305996,-158.95570000
0.08561996,-158.95570000
0.08817996,-163.42660000
0.09073996,-167.89760000
0.09329996,-167.89760000
0.09585996,-172.36850000
0.09841996,-176.83950000
0.10097996,-176.83950000
0.10353996,-181.31050000
0.10609996,-185.78140000
0.10865996,-185.78140000
0.11121996,-190.26760000
0.11377996,-194.73860000
0.11633996,-194.73860000
0.11889996,-194.73860000
0.12145996,-199.20960000
0.12401996,-203.68050000
0.12657996,-203.68050000
0.12913996,-203.68050000
0.13169996,-208.15150000
0.13425996,-208.15150000
0.13681996,-212.62240000
0.13937996,-212.62240000
0.14193996,-212.62240000
0.14449996,-217.09340000
0.14705996,-221.56440000
0.14961996,-221.56440000
0.15217996,-221.56440000
0.15473996,-226.03530000
0.15729996,-226.03530000
0.15985996,-226.03530000
0.16241996,-230.50630000
0.16497996,-230.50630000
0.16753996,-230.50630000
0.17009996,-230.50630000
0.17265996,-234.97720000
0.17521996,-234.97720000
0.17777996,-239.44820000
0.18033996,-239.44820000
0.18289996,-239.44820000
0.18545996,-239.44820000
0.18801996,-239.44820000
0.19057996,-239.44820000
0.19313996,-243.91920000
0.19569996,-248.40540000
0.19825996,-243.91920000
0.20081996,-248.40540000
0.20337996,-248.40540000
0.20593996,-248.40540000
0.20849996,-248.40540000
0.21105996,-248.40540000
0.21361996,-248.40540000
0.21617996,-248.40540000
0.21873996,-248.40540000
0.22129996,-248.40540000
0.22385996,-252.87640000
0.22641996,-252.87640000
0.22897996,-252.87640000
0.23153996,-257.34730000
0.23409996,-252.87640000
0.23665996,-252.87640000
0.23921996,-257.34730000
0.24177996,-257.34730000
0.24433996,-257.34730000
0.24689996,-257.34730000
0.24945996,-257.34730000
0.25201996,-257.34730000
0.25457996,-257.34730000
0.25713996,-257.34730000
0.25969996,-257.34730000
0.26225996,-257.34730000
0.26481996,-257.34730000
0.26737996,-257.34730000
0.26993996,-257.34730000
0.27249996,-257.34730000
0.27505996,-257.34730000
0.27761996,-257.34730000
0.28017996,-257.34730000
0.28273996,-257.34730000
0.28529996,-257.34730000
0.28785996,-257.34730000
0.29041996,-252.87640000
0.29297996,-257.34730000
0.29553996,-257.34730000
0.29809996,-257.34730000
0.30065996,-257.34730000
0.30321996,-252.87640000
0.30577996,-257.34730000
0.30833996,-257.34730000
0.31089996,-257.34730000
0.31345996,-252.87640000
0.31601996,-257.34730000
0.31857996,-257.34730000
0.32113996,-252.87640000
0.32369996,-252.87640000
0.32625996,-252.87640000
0.32881996,-252.87640000
0.33137996,-252.87640000
0.33393996,-252.87640000
0.33649996,-248.40540000
0.33905996,-248.40540000
0.34161996,-248.40540000
0.34417996,-248.40540000
0.34673996,-248.40540000
0.34929996,-248.40540000
0.35185996,-248.40540000
0.35441996,-248.40540000
0.35697996,-248.40540000
0.35953996,-248.40540000
0.36209996,-248.40540000
0.36465996,-248.40540000
0.36721996,-248.40540000
0.36977996,-248.40540000
0.37233996,-248.40540000
0.37489996,-248.40540000
0.37745996,-243.91920000
0.38001996,-243.91920000
0.38257996,-243.91920000
0.38513996,-243.91920000
0.38769996,-239.44820000
0.39025996,-243.91920000
0.39281996,-243.91920000
0.39537996,-239.44820000
0.39793996,-239.44820000
0.40049996,-239.44820000
0.40305996,-239.44820000
0.40561996,-239.44820000
0.40817996,-239.44820000
0.41073996,-239.44820000
0.41329996,-239.44820000
0.41585996,-239.44820000
0.41841996,-239.44820000
0.42097996,-234.97720000
0.42353996,-234.97720000
0.42609996,-234.97720000
0.42865996,-230.50630000
0.43121996,-234.97720000
0.43377996,-230.50630000
0.43633996,-230.50630000
0.43889996,-230.50630000
0.44145996,-230.50630000
0.44401996,-230.50630000
0.44657995,-230.50630000
0.44913995,-230.50630000
0.45169995,-230.50630000
0.45425995,-230.50630000
0.45681995,-230.50630000
0.45937995,-230.50630000
0.46193995,-226.03530000
0.46449995,-226.03530000
0.46705995,-226.03530000
0.46961995,-226.03530000
0.47217995,-226.03530000
0.47473995,-226.03530000
0.47729995,-221.56440000
0.47985995,-221.56440000
0.48241995,-221.56440000
0.48497995,-221.56440000
0.48753995,-221.56440000
0.49009995,-221.56440000
0.49265995,-221.56440000
0.49521995,-221.56440000
0.49777995,-217.09340000
0.50033995,-212.62240000
0.50289995,-212.62240000
0.50545995,-212.62240000
0.50801995,-212.62240000
0.51057995,-212.62240000
0.51313995,-212.62240000
0.51569995,-212.62240000
0.51825995,-212.62240000
0.52081995,-212.62240000
0.52337995,-212.62240000
0.52593995,-212.62240000
0.52849995,-208.15150000
0.53105995,-208.15150000
0.53361995,-208.15150000
0.53617995,-208.15150000
0.53873995,-203.68050000
0.54129995,-208.15150000
0.54385995,-203.68050000
0.54641995,-203.68050000
0.54897995,-203.68050000
0.55153995,-203.68050000
0.55409995,-203.68050000
0.55665995,-203.68050000
0.55921995,-203.68050000
0.56177995,-203.68050000
0.56433995,-203.68050000
0.56689995,-199.20960000
0.56945995,-199.20960000
0.57201995,-199.20960000
0.57457995,-194.73860000
0.57713995,-194.73860000
0.57969995,-194.73860000
0.58225995,-194.73860000
0.58481995,-194.73860000
0.58737995,-194.73860000
0.58993995,-194.73860000
0.59249995,-194.73860000
0.59505995,-194.73860000
0.59761995,-190.26760000
0.60017995,-190.26760000
0.60273995,-190.26760000
0.60529995,-185.78140000
0.60785995,-185.78140000
0.61041995,-185.78140000
0.61297995,-185.78140000
0.61553995,-185.78140000
0.61809995,-185.78140000
0.62065995,-185.78140000
0.62321995,-185.78140000
0.62577995,-185.78140000
0.62833995,-185.78140000
0.63089995,-185.78140000
0.63345995,-181.31050000
0.63601995,-181.31050000
0.63857995,-181.31050000
0.64113995,-176.83950000
0.64369995,-176.83950000
0.64625995,-176.83950000
0.64881995,-176.83950000
0.65137995,-176.83950000
0.65393995,-176.83950000
0.65649995,-176.83950000
0.65905995,-176.83950000
0.66161995,-176.83950000
0.66417995,-176.83950000
0.66673995,-176.83950000
0.66929995,-172.36850000
0.67185995,-172.36850000
0.67441995,-172.36850000
0.67697995,-172.36850000
0.67953995,-172.36850000
0.68209995,-167.89760000
0.68465995,-167.89760000
0.68721995,-167.89760000
0.68977995,-167.89760000
0.69233995,-167.89760000
0.69489995,-167.89760000
0.69745995,-167.89760000
0.70001995,-167.89760000
0.70257995,-167.89760000
0.70513995,-167.89760000
0.70769995,-167.89760000
0.71025995,-167.89760000
0.71281995,-163.42660000
0.71537995,-163.42660000
0.71793995,-163.42660000
0.72049995,-163.42660000
0.72305995,-158.95570000
0.72561995,-158.95570000
0.72817995,-158.95570000
0.73073995,-158.95570000
0.73329995,-158.95570000
0.73585995,-158.95570000
0.73841995,-158.95570000
0.74097995,-158.95570000
0.74353995,-158.95570000
0.74609995,-158.95570000
0.74865995,-158.95570000
0.75121995,-154.48470000
0.75377995,-158.95570000
0.75633995,-154.48470000
0.75889995,-154.48470000
0.76145995,-154.48470000
0.76401995,-154.48470000
0.76657995,-150.01370000
0.76913995,-150.01370000
0.77169995,-154.48470000
0.77425995,-150.01370000
0.77681995,-150.01370000
0.77937995,-150.01370000
0.78193995,-150.01370000
0.78449995,-150.01370000
0.78705995,-150.01370000
0.78961995,-150.01370000
0.79217995,-150.01370000
0.79473995,-150.01370000
0.79729995,-150.01370000
0.79985995,-145.54280000
0.80241995,-145.54280000
0.80497995,-141.07180000
0.80753995,-145.54280000
0.81009995,-141.07180000
0.81265995,-145.54280000
0.81521995,-141.07180000
0.81777995,-141.07180000
0.82033995,-141.07180000
0.82289995,-141.07180000
0.82545995,-141.07180000
0.82801995,-141.07180000
0.83057995,-141.07180000
0.83313995,-141.07180000
0.83569995,-141.07180000
0.83825995,-141.07180000
0.84081995,-141.07180000
0.84337995,-136.60080000
0.84593995,-136.60080000
0.84849995,-136.60080000
0.85105995,-136.60080000
0.85361995,-136.60080000
0.85617995,-136.60080000
0.85873995,-136.60080000
0.86129995,-136.60080000
0.86385995,-136.60080000
0.86641995,-136.60080000
0.86897995,-136.60080000
0.87153995,-132.12990000
0.87409995,-132.12990000
0.87665995,-132.12990000
0.87921995,-132.12990000
0.88177995,-132.12990000
0.88433995,-132.12990000
0.88689995,-132.12990000
0.88945995,-132.12990000
0.89201995,-132.12990000
0.89457995,-132.12990000
0.89713995,-132.12990000
0.89969995,-132.12990000
0.90225995,-127.64370000
0.90481995,-127.64370000
0.90737995,-127.64370000
0.90993995,-132.12990000
0.91249995,-123.17270000
0.91505995,-127.64370000
0.91761995,-123.17270000
0.92017995,-123.17270000
0.92273995,-123.17270000
0.92529995,-123.17270000
0.92785995,-123.17270000
0.93041995,-123.17270000
0.93297995,-123.17270000
0.93553995,-123.17270000
0.93809995,-123.17270000
0.94065995,-123.17270000
0.94321995,-123.17270000
0.94577995,-123.17270000
0.94833995,-123.17270000
0.95089995,-123.17270000
0.95345995,-123.17270000
0.95601995,-123.17270000
0.95857995,-123.17270000
0.96113995,-123.17270000
0.96369995,-123.17270000
0.96625995,-123.17270000
0.96881995,-118.70170000
0.97137995,-118.70170000
0.97393995,-118.70170000
0.97649995,-118.70170000
0.97905995,-118.70170000
0.98161995,-118.70170000
0.98417995,-118.70170000
0.98673995,-118.70170000
0.98929995,-118.70170000
0.99185995,-118.70170000
0.99441995,-118.70170000
0.99697995,-114.23080000
0.99953995,-114.23080000
1.00209995,-118.70170000
1.00465995,-118.70170000
1.00721995,-118.70170000
1.00977995,-114.23080000
1.01233995,-114.23080000
1.01489995,-114.23080000
1.01745995,-114.23080000
1.02001995,-114.23080000
1.02257995,-118.70170000
1.02513995,-114.23080000
1.02769995,-114.23080000
1.03025995,-114.23080000
1.03281995,-114.23080000
1.03537995,-114.23080000
1.03793995,-114.23080000
1.04049995,-114.23080000
1.04305995,-114.23080000
1.04561995,-114.23080000
1.04817995,-114.23080000
1.05073995,-109.75980000
1.05329995,-109.75980000
1.05585995,-109.75980000
1.05841995,-109.75980000
1.06097995,-109.75980000
1.06353995,-109.75980000
1.06609995,-109.75980000
1.06865995,-109.75980000
1.07121995,-109.75980000
1.07377995,-109.75980000
1.07633995,-109.75980000
1.07889995,-109.75980000
1.08145995,-105.28880000
1.08401995,-105.28880000
1.08657995,-105.28880000
1.08913995,-105.28880000
1.09169995,-105.28880000
1.09425995,-105.28880000
1.09681995,-105.28880000
1.09937995,-105.28880000
1.10193995,-105.28880000
1.10449995,-105.28880000
1.10705995,-105.28880000
1.10961995,-105.28880000
1.11217995,-105.28880000
1.11473995,-105.28880000
1.11729995,-105.28880000
1.11985995,-105.28880000
1.12241995,-105.28880000
1.12497995,-105.28880000
1.12753995,-105.28880000
1.13009995,-105.28880000
1.13265995,-105.28880000
1.13521995,-105.28880000
1.13777995,-105.28880000
1.14033995,-105.28880000
1.14289995,-105.28880000
1.14545995,-105.28880000
1.14801995,-100.81790000
1.15057995,-100.81790000
1.15313995,-100.81790000
1.15569995,-100.81790000
1.15825995,-100.81790000
1.16081995,-100.81790000
1.16337995,-105.28880000
1.16593995,-100.81790000
1.16849995,-100.81790000
1.17105995,-100.81790000
1.17361995,-100.81790000
1.17617995,-100.81790000
1.17873995,-100.81790000
1.18129995,-100.81790000
1.18385995,-100.81790000
1.18641995,-100.81790000
1.18897995,-100.81790000
1.19153995,-100.81790000
1.19409995,-100.81790000
1.19665995,-100.81790000
1.19921995,-100.81790000
1.20177995,-96.34693000
1.20433995,-96.34693000
1.20689995,-96.34693000
1.20945995,-96.34693000
1.21201995,-96.34693000
1.21457995,-96.34693000
1.21713995,-96.34693000
1.21969995,-96.34693000
1.22225995,-96.34693000
1.22481995,-96.34693000
1.22737995,-96.34693000
1.22993995,-96.34693000
1.23249995,-96.34693000
1.23505995,-96.34693000
1.23761995,-96.34693000
1.24017995,-96.34693000
1.24273995,-96.34693000
1.24529995,-96.34693000
1.24785995,-96.34693000
1.25041995,-96.34693000
1.25297995,-96.34693000
1.25553995,-96.34693000
1.25809995,-96.34693000
1.26065995,-96.34693000
1.26321995,-96.34693000
1.26577995,-96.34693000
1.26833995,-91.87596000
1.27089995,-96.34693000
1.27345995,-96.34693000
1.27601995,-91.87596000
1.27857995,-91.87596000
1.28113995,-91.87596000
1.28369995,-91.87596000
1.28625995,-91.87596000
1.28881995,-91.87596000
1.29137995,-91.87596000
1.29393995,-91.87596000
1.29649995,-87.40501000
1.29905995,-87.40501000
1.30161995,-87.40501000
1.30417995,-87.40501000
1.30673995,-87.40501000
1.30929995,-87.40501000
1.31185995,-87.40501000
1.31441995,-87.40501000
1.31697995,-87.40501000
1.31953995,-87.40501000
1.32209995,-87.40501000
1.32465995,-87.40501000
1.32721995,-87.40501000
1.32977995,-87.40501000
1.33233995,-87.40501000
1.33489995,-87.40501000
1.33745995,-87.40501000
1.34001995,-87.40501000
1.34257995,-87.40501000
1.34513995,-87.40501000
1.34769995,-87.40501000
1.35025995,-87.40501000
1.35281995,-87.40501000
