Time,Invert B
(ms),(mV)

15.14130292,-69.50591000
15.14386292,-73.99212000
15.14642292,-73.99212000
15.14898292,-73.99212000
15.15154292,-73.99212000
15.15410292,-73.99212000
15.15666292,-69.50591000
15.15922292,-73.99212000
15.16178292,-73.99212000
15.16434292,-73.99212000
15.16690292,-73.99212000
15.16946292,-69.50591000
15.17202292,-73.99212000
15.17458292,-69.50591000
15.17714292,-69.50591000
15.17970292,-73.99212000
15.18226292,-73.99212000
15.18482292,-73.99212000
15.18738292,-73.99212000
15.18994292,-69.50591000
15.19250292,-78.46308000
15.19506292,-73.99212000
15.19762292,-73.99212000
15.20018292,-73.99212000
15.20274292,-73.99212000
15.20530292,-73.99212000
15.20786292,-73.99212000
15.21042292,-73.99212000
15.21298292,-73.99212000
15.21554292,-73.99212000
15.21810292,-73.99212000
15.22066292,-73.99212000
15.22322292,-73.99212000
15.22578292,-69.50591000
15.22834292,-73.99212000
15.23090292,-73.99212000
15.23346292,-73.99212000
15.23602292,-73.99212000
15.23858292,-73.99212000
15.24114292,-73.99212000
15.24370292,-73.99212000
15.24626292,-73.99212000
15.24882292,-78.46308000
15.25138292,-78.46308000
15.25394292,-73.99212000
15.25650292,-73.99212000
15.25906292,-78.46308000
15.26162292,-73.99212000
15.26418292,-73.99212000
15.26674292,-73.99212000
15.26930292,-73.99212000
15.27186292,-73.99212000
15.27442292,-73.99212000
15.27698292,-73.99212000
15.27954292,-78.46308000
15.28210292,-73.99212000
15.28466292,-73.99212000
15.28722292,-73.99212000
15.28978292,-78.46308000
15.29234292,-73.99212000
15.29490292,-73.99212000
15.29746292,-73.99212000
15.30002292,-73.99212000
15.30258292,-73.99212000
15.30514292,-69.50591000
15.30770292,-73.99212000
15.31026292,-73.99212000
15.31282292,-73.99212000
15.31538292,-73.99212000
15.31794292,-73.99212000
15.32050292,-73.99212000
15.32306292,-73.99212000
15.32562292,-73.99212000
15.32818292,-73.99212000
15.33074292,-73.99212000
15.33330292,-73.99212000
15.33586292,-73.99212000
15.33842292,-78.46308000
15.34098292,-78.46308000
15.34354292,-78.46308000
15.34610292,-73.99212000
15.34866292,-73.99212000
15.35122292,-78.46308000
15.35378292,-78.46308000
15.35634292,-73.99212000
15.35890292,-78.46308000
15.36146292,-73.99212000
15.36402292,-78.46308000
15.36658292,-73.99212000
15.36914292,-73.99212000
15.37170292,-78.46308000
15.37426292,-78.46308000
15.37682292,-73.99212000
15.37938292,-73.99212000
15.38194292,-73.99212000
15.38450292,-78.46308000
15.38706292,-78.46308000
15.38962292,-78.46308000
15.39218292,-78.46308000
15.39474292,-73.99212000
15.39730292,-73.99212000
15.39986292,-73.99212000
15.40242292,-78.46308000
15.40498292,-73.99212000
15.40754292,-73.99212000
15.41010292,-78.46308000
15.41266292,-73.99212000
15.41522292,-73.99212000
15.41778292,-78.46308000
15.42034292,-78.46308000
15.42290292,-78.46308000
15.42546292,-78.46308000
15.42802292,-78.46308000
15.43058292,-73.99212000
15.43314292,-73.99212000
15.43570292,-73.99212000
15.43826292,-73.99212000
15.44082292,-78.46308000
15.44338292,-78.46308000
15.44594292,-73.99212000
15.44850292,-73.99212000
15.45106292,-73.99212000
15.45362292,-73.99212000
15.45618292,-78.46308000
15.45874292,-78.46308000
15.46130292,-73.99212000
15.46386292,-78.46308000
15.46642292,-73.99212000
15.46898292,-73.99212000
15.47154292,-78.46308000
15.47410292,-73.99212000
15.47666292,-73.99212000
15.47922292,-73.99212000
15.48178292,-73.99212000
15.48434292,-73.99212000
15.48690292,-73.99212000
15.48946292,-78.46308000
15.49202292,-73.99212000
15.49458292,-73.99212000
15.49714292,-73.99212000
15.49970292,-73.99212000
15.50226292,-73.99212000
15.50482292,-73.99212000
15.50738292,-78.46308000
15.50994292,-73.99212000
15.51250292,-73.99212000
15.51506292,-73.99212000
15.51762292,-73.99212000
15.52018292,-69.50591000
15.52274292,-73.99212000
15.52530292,-73.99212000
15.52786292,-69.50591000
15.53042292,-73.99212000
15.53298292,-73.99212000
15.53554292,-73.99212000
15.53810292,-73.99212000
15.54066292,-73.99212000
15.54322292,-73.99212000
15.54578292,-73.99212000
15.54834292,-73.99212000
15.55090292,-73.99212000
15.55346292,-69.50591000
15.55602292,-73.99212000
15.55858292,-69.50591000
15.56114292,-73.99212000
15.56370292,-73.99212000
15.56626292,-73.99212000
15.56882292,-73.99212000
15.57138292,-69.50591000
15.57394292,-73.99212000
15.57650292,-73.99212000
15.57906292,-73.99212000
15.58162292,-73.99212000
15.58418292,-73.99212000
15.58674292,-73.99212000
15.58930292,-73.99212000
15.59186292,-69.50591000
15.59442292,-73.99212000
15.59698292,-73.99212000
15.59954292,-73.99212000
15.60210292,-73.99212000
15.60466292,-73.99212000
15.60722292,-69.50591000
15.60978292,-69.50591000
15.61234292,-69.50591000
15.61490292,-69.50591000
15.61746292,-73.99212000
15.62002292,-73.99212000
15.62258292,-69.50591000
15.62514292,-69.50591000
15.62770292,-73.99212000
15.63026292,-73.99212000
15.63282292,-69.50591000
15.63538292,-69.50591000
15.63794292,-69.50591000
15.64050292,-73.99212000
15.64306292,-69.50591000
15.64562292,-69.50591000
15.64818292,-73.99212000
15.65074292,-73.99212000
15.65330292,-69.50591000
15.65586292,-73.99212000
15.65842292,-73.99212000
15.66098292,-69.50591000
15.66354292,-73.99212000
15.66610292,-69.50591000
15.66866292,-69.50591000
15.67122291,-73.99212000
15.67378291,-73.99212000
15.67634291,-73.99212000
15.67890291,-69.50591000
15.68146291,-73.99212000
15.68402291,-73.99212000
15.68658291,-73.99212000
15.68914291,-73.99212000
15.69170291,-69.50591000
15.69426291,-69.50591000
15.69682291,-73.99212000
15.69938291,-69.50591000
15.70194291,-73.99212000
15.70450291,-73.99212000
15.70706291,-73.99212000
15.70962291,-73.99212000
15.71218291,-73.99212000
15.71474291,-73.99212000
15.71730291,-69.50591000
15.71986291,-73.99212000
15.72242291,-73.99212000
15.72498291,-73.99212000
15.72754291,-73.99212000
15.73010291,-73.99212000
15.73266291,-73.99212000
15.73522291,-73.99212000
15.73778291,-73.99212000
15.74034291,-73.99212000
15.74290291,-69.50591000
15.74546291,-73.99212000
15.74802291,-73.99212000
15.75058291,-69.50591000
15.75314291,-73.99212000
15.75570291,-69.50591000
15.75826291,-73.99212000
15.76082291,-73.99212000
15.76338291,-73.99212000
15.76594291,-69.50591000
15.76850291,-69.50591000
15.77106291,-69.50591000
15.77362291,-69.50591000
15.77618291,-69.50591000
15.77874291,-73.99212000
15.78130291,-69.50591000
15.78386291,-73.99212000
15.78642291,-69.50591000
15.78898291,-73.99212000
15.79154291,-69.50591000
15.79410291,-73.99212000
15.79666291,-69.50591000
15.79922291,-69.50591000
15.80178291,-73.99212000
15.80434291,-69.50591000
15.80690291,-69.50591000
15.80946291,-73.99212000
15.81202291,-69.50591000
15.81458291,-69.50591000
15.81714291,-73.99212000
15.81970291,-73.99212000
15.82226291,-73.99212000
15.82482291,-73.99212000
15.82738291,-73.99212000
15.82994291,-69.50591000
15.83250291,-69.50591000
15.83506291,-69.50591000
15.83762291,-69.50591000
15.84018291,-69.50591000
15.84274291,-73.99212000
15.84530291,-69.50591000
15.84786291,-69.50591000
15.85042291,-69.50591000
15.85298291,-73.99212000
15.85554291,-69.50591000
15.85810291,-69.50591000
15.86066291,-69.50591000
